TimeSinceStart,IsLeftTracked,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,IsRightTracked,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ
264.2755,1,97.36102,2.866969,150.8822,278.3626,135.4161,89.43176,1,97.61835,2.823918,151.0631,60.29855,41.04613,312.5981
264.3768,1,97.01645,2.866451,151.5563,298.5074,78.79005,133.2789,1,97.25394,2.83058,151.6991,70.28274,31.05926,301.7075
264.4858,1,96.59648,2.892694,152.354,303.3687,79.53777,127.399,1,96.823,2.812502,152.4309,71.36356,93.63248,5.50912
264.5973,1,96.18182,3.023527,153.1948,339.5377,72.53211,132.377,1,96.32373,2.772938,153.0686,51.02761,175.1014,104.9134
264.712,1,95.8584,3.066239,154.0548,13.22258,95.92474,163.3006,1,95.81568,2.782765,153.8207,74.52,125.6777,112.2709
264.822,1,95.50862,2.932082,154.8466,39.14663,113.9671,182.2313,1,95.40549,2.773525,154.6952,65.25472,118.1594,90.74482
264.9307,1,95.08891,2.79759,155.5483,57.12922,144.3303,220.6787,1,95.2978,3.032938,155.5783,21.47942,50.9266,54.6429
265.0395,1,94.54195,2.660686,156.2895,23.04863,110.7183,164.4196,1,94.78995,3.051574,156.4198,40.09756,15.84574,292.4799
265.148,1,94.07935,2.680201,157.0622,45.70417,112.738,185.0369,1,94.22198,2.981812,157.3277,35.30452,50.38583,324.905
265.2579,1,93.69454,2.769804,157.849,357.88,70.10265,184.876,1,93.96779,2.924052,158.0389,35.86945,64.42008,323.233
265.3691,1,93.43751,2.803426,158.6055,355.0486,81.41979,198.053,1,93.73026,2.805725,158.7332,65.00494,65.04431,316.2138
265.4709,1,93.20551,2.886354,159.1971,284.559,15.64633,217.6214,1,93.4851,2.709935,159.2581,69.22178,131.9575,29.90221
265.5772,1,93.0714,2.96955,159.9294,299.4189,121.6945,111.5554,1,93.26168,2.753191,159.8559,57.00592,206.2792,139.7754
265.6823,1,92.92833,2.966592,160.6009,343.0962,76.314,141.7371,1,93.11642,2.776992,160.5201,63.55368,232.0978,140.0087
265.7899,1,92.81417,2.934785,161.1978,328.4563,66.40324,144.7249,1,93.04909,2.799071,161.1376,71.67442,156.652,63.12441
265.9058,1,92.732,2.950341,161.7397,328.4566,75.56656,145.5609,1,92.93841,2.775622,161.6633,72.20089,161.5951,66.96153
266.0151,1,92.68721,2.982265,162.2412,333.359,81.06925,150.4395,1,92.86545,2.770598,162.1434,72.12167,178.1049,84.98654
266.129,1,92.64884,2.975928,162.6941,332.4511,82.62717,152.752,1,92.83025,2.769051,162.5906,72.55569,189.8985,95.19649
266.2392,1,92.62953,2.962746,163.1127,331.9769,82.91331,151.5225,1,92.83247,2.770836,163.0082,72.41144,217.9079,122.1267
266.346,1,92.60371,2.825602,163.4741,291.1194,58.14072,171.4757,1,92.89817,2.846172,163.4622,85.24445,102.9989,342.7623
266.4549,1,92.73049,2.706125,163.8298,298.3607,331.1149,267.5309,1,92.9155,2.97198,163.9735,40.83568,64.19914,296.1517
266.5619,1,92.83112,2.749528,164.1957,294.6686,335.4929,326.7305,1,92.81411,3.104239,164.4143,3.820649,78.99455,324.909
266.666,1,92.85847,2.83109,164.6725,326.127,117.8213,194.3937,1,92.75656,3.042768,164.8479,340.1464,73.69161,336.4307
266.7745,1,92.76611,2.962696,165.0643,337.5535,133.2318,182.8642,1,92.82986,3.017211,165.2704,349.5763,69.63803,330.785
266.8751,1,92.734,2.972946,165.4974,308.6765,121.1884,149.151,1,92.908,3.02527,165.7129,352.9378,73.54333,332.2604
266.9807,1,92.78577,2.919521,166.0204,309.1007,106.521,122.5749,1,92.993,3.028994,166.1626,354.2355,78.88651,334.7686
267.0873,1,92.84772,2.861422,166.5603,312.5693,99.02485,123.2207,1,93.05563,3.024078,166.6331,355.1678,79.03295,333.18
267.1874,1,92.92678,2.85517,167.0354,292.7787,103.4981,146.8508,1,93.11985,3.024435,167.1072,355.8229,79.67368,333.0694
267.2928,1,93.01829,2.846531,167.5275,291.6297,111.2438,141.7782,1,93.20219,3.025386,167.5947,355.6619,80.66618,333.2852
267.4011,1,93.10917,2.838392,168.0492,286.6046,98.93343,154.9058,1,93.29641,3.025951,168.0937,355.4149,81.76203,333.616
267.5156,1,93.24255,2.81422,168.6443,285.3164,110.129,140.1603,1,93.41537,3.025673,168.6801,351.6325,82.34973,334.8207
267.6233,1,93.41847,2.765411,169.1289,276.6306,30.28082,215.687,1,93.49171,3.02213,169.2042,340.3976,72.61075,339.1746
267.7329,1,93.56718,2.732778,169.5997,300.9749,30.93966,252.6613,1,93.55392,2.954225,169.742,330.9424,53.93783,345.6651
267.8336,1,93.65473,2.803649,170.1276,316.6851,121.388,226.6606,1,93.67525,2.878749,170.2497,304.6529,44.99858,7.579951
267.937,1,93.71806,2.919951,170.706,326.9623,165.9626,232.8745,1,93.88982,2.768029,170.7487,306.6138,38.13514,8.387014
268.0418,1,93.81493,2.94353,171.3032,308.2854,180.6152,142.0948,1,94.11589,2.743064,171.2831,321.7721,46.91689,342.3875
268.1528,1,94.12393,2.88653,172.0152,306.4413,163.5601,80.91934,1,94.41122,2.711582,171.897,1.604094,66.83179,358.1712
268.2534,1,94.39513,2.878206,172.6412,300.1805,111.1262,153.3472,1,94.66248,2.728134,172.5169,23.43616,106.4533,16.34173
268.3565,1,94.61022,2.837897,173.2239,299.741,126.4128,133.2008,1,94.83144,2.788442,173.0985,53.04173,111.6613,37.02384
268.462,1,94.80376,2.819598,173.8171,298.595,96.63602,156.2627,1,95.03605,2.798782,173.6988,58.96038,129.4159,44.21425
268.5755,1,95.0581,2.764602,174.5093,294.5954,89.43835,167.2961,1,95.3214,2.816004,174.3866,66.62295,224.4396,117.8887
268.6895,1,95.35864,2.714764,175.139,293.9213,38.73627,239.8351,1,95.54787,2.909105,175.1256,69.78976,81.40057,300.365
268.793,1,95.58558,2.753626,175.7459,296.8347,28.37904,282.6167,1,95.75375,2.943581,175.838,55.0525,84.40871,307.4838
268.9049,1,95.81425,2.740282,176.4729,291.0988,134.8382,179.7731,1,95.98798,2.974508,176.5748,45.05939,96.59162,324.0121
269.0163,1,96.00626,2.797255,177.2039,292.3269,135.0685,161.4885,1,96.2169,2.971687,177.3015,32.72272,97.20528,324.3866
269.1312,1,96.19181,2.833991,177.9378,296.0821,153.3077,105.1581,1,96.42635,2.987402,178.0275,26.96208,97.4268,324.0301
269.2342,1,96.34579,2.843328,178.5428,301.5384,142.8196,99.89644,1,96.59435,2.996246,178.6139,23.59683,98.25073,327.1085
269.3449,1,96.51815,2.834706,179.1552,294.3417,137.152,114.9269,1,96.76818,2.998559,179.221,22.57917,97.58931,328.6464
269.4583,1,96.68097,2.830839,179.6979,293.032,115.833,134.6232,1,96.91917,2.998931,179.7693,21.63759,96.71478,328.8763
269.5589,1,96.80575,2.823235,180.1252,283.0844,130.5199,113.7654,1,97.02929,3.004672,180.203,13.61739,93.08147,329.1638
269.67,1,96.94132,2.783724,180.5585,294.3405,339.6854,271.4499,1,97.08805,3.042275,180.6587,352.1474,83.28409,335.0263
269.7814,1,97.03913,2.769467,180.9004,304.1754,42.5575,245.9515,1,97.11703,3.048348,181.0431,339.939,74.76948,346.6857
269.885,1,97.10275,2.771683,181.1887,297.0675,39.08464,242.8332,1,97.17683,3.037956,181.3154,341.267,75.6826,346.4023
269.9958,1,97.15146,2.776693,181.4544,293.8788,33.68922,246.3102,1,97.25507,3.038305,181.5726,343.6235,76.71675,344.032
270.1073,1,97.20581,2.784442,181.6502,294.4964,36.51868,244.1893,1,97.30138,3.037283,181.7665,344.3498,76.98087,343.3476
270.2217,1,97.25361,2.783085,181.7916,293.4583,29.45169,253.9674,1,97.32101,3.028825,181.911,342.6956,76.48857,342.9741
270.3334,1,97.30286,2.774601,181.9535,296.0441,27.94173,267.8216,1,97.33675,3.016109,182.0724,335.9216,71.97228,342.9506
270.4379,1,97.34769,2.770245,182.1164,296.7967,27.7825,267.878,1,97.36262,3.009564,182.2306,337.4936,69.60479,343.7727
270.5489,1,97.38953,2.769003,182.3258,296.4695,24.80645,269.6058,1,97.40755,3.009903,182.4414,338.0288,69.81519,343.8578
270.6604,1,97.43307,2.771902,182.5584,296.512,24.31681,269.2991,1,97.45377,3.011599,182.676,338.1539,69.51852,343.9323
270.7729,1,97.48228,2.77257,182.8195,296.4328,23.90427,269.2787,1,97.50209,3.012029,182.9368,338.0925,68.88784,344.0686
270.8734,1,97.5283,2.771805,183.0744,297.05,25.15103,267.1186,1,97.54684,3.012046,183.1908,338.0791,68.357,344.0796
270.9848,1,97.58299,2.771863,183.3934,297.0021,25.58425,265.7836,1,97.60011,3.012039,183.5104,338.0799,67.68267,344.0794
271.0957,1,97.64098,2.769775,183.7473,297.1783,24.35563,266.0442,1,97.65494,3.011958,183.8623,338.0171,66.79389,344.1861
271.2066,1,97.70005,2.768032,184.1341,297.8969,25.41697,263.9661,1,97.70972,3.011611,184.2471,337.7874,65.6442,344.1926
271.3181,1,97.75842,2.766459,184.5544,298.0031,24.21437,265.0816,1,97.76304,3.010508,184.6652,337.2552,63.78155,344.586
271.4291,1,97.81339,2.76939,185.0047,298.4501,27.03779,262.4858,1,97.81376,3.008578,185.1176,336.6178,62.71156,344.6864
271.5399,1,97.86446,2.769928,185.4909,298.3984,25.64859,262.6606,1,97.86292,3.008372,185.6054,336.3968,61.78655,344.7673
271.6516,1,97.91209,2.771228,186.0111,298.5396,24.22399,262.9079,1,97.90744,3.007585,186.1276,336.5185,60.86498,344.7195
271.7625,1,97.94508,2.778225,186.5581,297.3445,18.55745,269.2191,1,97.94518,3.007566,186.6824,336.6232,59.79283,344.6879
271.8735,1,97.97691,2.778526,187.147,297.2433,15.69372,271.3596,1,97.97398,3.008107,187.2705,336.6017,58.69214,344.7401
271.9849,1,97.99825,2.776209,187.7706,297.0992,14.91718,271.2821,1,97.99267,3.007796,187.893,336.4514,57.54647,344.7557
272.0962,1,98.00706,2.7753,188.4253,296.8332,13.59362,271.6914,1,97.99881,3.0075,188.5481,336.2579,56.29689,344.814
272.2069,1,98.00221,2.775228,189.1103,296.9593,12.13438,271.8499,1,97.99099,3.007189,189.2329,335.955,55.00333,344.8115
272.3183,1,97.98078,2.7748,189.8253,296.8748,10.57569,272.2089,1,97.96686,3.007299,189.947,335.7968,53.78735,344.8142
272.4293,1,97.94135,2.773675,190.5695,296.9121,9.377888,272.0522,1,97.92421,3.007309,190.6898,335.632,52.52588,344.9182
272.5401,1,97.88189,2.774304,191.3405,296.979,7.869812,272.1046,1,97.8616,3.00739,191.4608,335.5151,51.10999,344.9551
272.6522,1,97.79938,2.773377,192.1385,296.8466,6.590984,272.0258,1,97.77661,3.007573,192.2582,335.5093,49.72056,344.9963
272.7529,1,97.70657,2.773679,192.8575,296.6686,5.620659,271.6536,1,97.68216,3.007941,192.9769,335.5117,48.3164,345.0098
272.8662,1,97.57549,2.773466,193.7039,296.3204,4.468016,271.4117,1,97.5481,3.007619,193.8238,335.5988,46.62822,345.0304
272.9777,1,97.41592,2.773417,194.5735,296.462,3.189721,271.0839,1,97.38599,3.007588,194.6921,335.5993,44.92388,344.9787
273.0879,1,97.22732,2.773314,195.4626,296.4479,1.712492,270.8328,1,97.19382,3.007563,195.5807,335.5078,43.12761,344.9278
273.1987,1,97.00634,2.773655,196.3703,296.3279,0.2104426,270.6734,1,96.96923,3.006962,196.4886,335.4695,41.36401,344.8628
273.3101,1,96.75204,2.773757,197.2963,296.3827,358.5559,270.368,1,96.70991,3.006691,197.414,335.2834,39.65209,344.8441
273.4151,1,96.49901,2.774624,198.1197,296.5946,356.3803,270.6113,1,96.45287,3.006748,198.2361,335.2443,37.99082,344.8373
273.5284,1,96.17188,2.776392,199.0739,296.6039,354.4876,270.7257,1,96.12177,3.006423,199.1906,335.2411,36.06414,344.7841
273.6405,1,95.80367,2.774029,200.0423,296.4722,352.83,270.528,1,95.75057,3.006765,200.1556,335.2298,34.17699,344.7577
273.7519,1,95.39428,2.774389,201.0204,296.4331,350.5811,270.9326,1,95.3375,3.006889,201.1318,335.1607,32.20079,344.7722
273.8634,1,94.94048,2.774254,202.0075,296.3759,348.5433,271.0711,1,94.88071,3.007237,202.1162,335.341,30.15535,344.7782
273.9739,1,94.44083,2.773077,203.0012,296.2002,346.4575,271.2959,1,94.37785,3.007489,203.1073,335.4101,28.07281,344.8088
274.0856,1,93.8941,2.773101,203.9992,296.1735,344.2391,271.4193,1,93.82716,3.007383,204.1024,335.4699,26.03984,344.8417
274.1971,1,93.29863,2.774501,204.9974,296.3143,342.2346,271.2368,1,93.22764,3.007713,205.0979,335.3151,23.93774,344.8542
274.3087,1,92.65304,2.774778,205.9923,296.384,339.7661,271.5298,1,92.57792,3.007618,206.0901,335.3045,21.74819,344.851
274.4195,1,91.9563,2.774365,206.9805,296.4096,337.3749,271.8691,1,91.87798,3.007555,207.075,335.4093,19.51978,344.8519
274.5323,1,91.21146,2.772953,207.9546,296.3299,335.0536,272.0007,1,91.12976,3.007431,208.0457,335.4218,17.18873,344.8731
274.6361,1,90.51854,2.773364,208.7911,296.6032,332.6925,272.2294,1,90.43319,3.00746,208.8782,335.4409,15.13521,344.9524
274.7502,1,89.683,2.773393,209.725,296.7151,329.7986,272.6784,1,89.59363,3.007639,209.8082,335.4721,12.90502,345.0407
274.8585,1,88.91284,2.774529,210.5195,296.7346,327.7057,272.7361,1,88.82046,3.008124,210.5991,335.4362,10.68196,345.129
274.9719,1,87.9871,2.77522,211.3997,296.6425,324.9654,273.3923,1,87.89039,3.007983,211.4753,335.3589,8.152698,345.2939
275.0777,1,87.14984,2.780995,212.1573,296.3423,328.3446,274.3201,1,87.03989,2.998456,212.1998,329.2073,0.6503686,348.1734
275.192,1,86.15115,2.798516,212.9974,306.2399,33.66043,223.6391,1,86.0364,2.910913,212.9563,305.0016,316.891,24.60935
275.3007,1,85.2382,2.8075,213.6246,336.5299,80.56924,224.2848,1,85.16218,2.812956,213.6545,300.2904,287.9136,49.78769
275.4046,1,84.25568,2.960474,214.1546,331.9379,96.28036,221.7744,1,84.26017,2.748726,214.3653,304.8209,307.7831,25.92254
275.5127,1,83.19627,2.943123,214.7056,321.652,78.98495,159.3344,1,83.23813,2.750729,215.0027,327.1808,319.3807,3.374715
275.6183,1,82.11608,2.907677,215.3215,323.2638,56.09455,98.17686,1,82.22855,2.800623,215.6168,1.84083,13.41274,8.127693
275.726,1,80.99011,2.895972,215.7977,314.5034,37.81761,114.1371,1,81.09339,2.821742,216.0299,23.73709,11.97252,30.80861
275.8344,1,79.86815,2.891899,216.1461,309.2413,27.129,139.1643,1,79.93639,2.778481,216.3907,65.20252,50.49684,51.43002
275.9354,1,78.67557,2.863203,216.3977,313.4778,29.35167,128.8557,1,78.7589,2.783091,216.6585,61.86967,23.58255,25.04517
276.0431,1,77.43611,2.930377,216.5648,314.1735,36.3115,119.407,1,77.56478,2.928429,216.8765,32.98043,9.84985,305.1757
276.153,1,76.18938,3.048354,216.6944,340.0095,21.83658,143.6496,1,76.19509,2.970078,216.9159,40.01254,343.6926,306.4615
276.2615,1,74.94125,3.066633,216.7749,357.2388,24.95749,154.8784,1,74.99574,2.81163,216.8913,56.79266,25.70509,339.5094
276.3743,1,73.69294,2.979175,216.8536,28.81122,40.0467,180.4836,1,73.87321,2.696464,216.6583,58.57393,93.29852,77.06811
276.4886,1,72.499,2.814803,216.6644,58.36563,74.68637,232.8388,1,72.67093,2.722797,216.4448,69.81109,72.58791,105.3595
276.5978,1,71.33309,2.790921,216.2944,54.9145,73.96805,221.3657,1,71.35429,2.772352,216.3225,44.74419,345.5333,35.14054
276.7072,1,70.1925,2.761101,215.9683,26.21287,35.86295,176.2302,1,70.17902,2.924417,216.1626,44.94139,295.6312,66.66802
276.8199,1,69.14867,2.732584,215.6124,356.8809,21.45184,167.7987,1,69.07664,3.067598,215.834,27.74554,284.3577,311.5011
276.9374,1,68.09901,2.685443,215.2116,346.9233,337.268,198.2688,1,67.89323,3.025656,215.3702,13.61917,332.8829,313.2745
277.0476,1,67.1137,2.786621,214.8461,350.942,356.242,204.2129,1,66.94294,2.969226,215.054,13.41145,334.3538,321.2972
277.1638,1,66.21165,2.789858,214.4748,325.5287,352.9176,192.7063,1,66.04091,2.893725,214.7652,48.67082,343.6268,325.797
277.2651,1,65.4757,2.83268,214.1544,279.9596,302.3229,211.2065,1,65.31981,2.787318,214.4987,67.60102,359.5383,351.9344
277.3652,1,64.67047,2.888955,213.8922,293.9206,85.98312,53.30044,1,64.65411,2.734284,214.1529,71.17726,53.75381,48.47496
277.4836,1,63.82077,2.950706,213.6124,322.5516,336.8241,133.3867,1,63.89394,2.762961,213.8262,66.0576,109.7399,117.2694
277.5975,1,63.07438,2.948179,213.3189,329.0123,333.0624,142.6598,1,63.13861,2.771747,213.5141,61.97027,121.88,129.2773
277.6988,1,62.45701,2.98157,213.0949,338.8948,341.4512,141.8508,1,62.55537,2.774376,213.2429,55.61599,117.8812,132.8135
277.8116,1,61.7402,3.058321,212.9075,10.49332,354.0473,146.1934,1,61.91472,2.785241,212.9373,41.69425,119.7793,178.1134
277.9316,1,61.1059,3.043983,212.752,16.2854,4.298038,158.5895,1,61.25906,2.820564,212.6971,60.42002,88.01276,133.5537
278.045,1,60.49783,2.973129,212.5886,32.49311,16.31064,159.3307,1,60.77269,2.969052,212.7655,52.07442,152.3812,254.909
278.1496,1,60.05311,2.889759,212.4776,61.43026,36.79212,178.8482,1,60.2358,2.859236,212.4527,79.53373,179.5822,244.6221
278.2649,1,59.62518,2.799729,212.2736,62.93629,79.51991,220.5724,1,59.66261,2.769885,212.4223,56.79551,327.9623,54.18394
278.3835,1,59.16185,2.771284,212.0718,59.89211,76.44547,208.057,1,59.2039,2.812447,212.239,60.0522,302.9172,13.96034
278.4958,1,58.70934,2.769723,211.9292,62.29272,97.65883,226.8919,1,58.76704,2.829861,212.1006,68.28488,286.6779,347.2281
278.5966,1,58.34461,2.744655,211.8122,42.15792,51.0464,192.5878,1,58.39137,2.830293,211.9998,78.63515,264.9752,326.1046
278.7009,1,57.96202,2.73089,211.733,18.69429,44.02938,189.5036,1,58.00761,2.826882,211.9074,75.14225,261.348,320.2208
278.8095,1,57.48228,2.746275,211.6333,11.81264,45.32144,187.4357,1,57.54169,2.823581,211.8075,79.32361,235.8083,268.3672
278.9185,1,56.99318,2.788761,211.4775,54.17227,103.3746,224.9669,1,57.0459,2.820675,211.7109,79.77005,332.3918,331.4358
279.032,1,56.47282,2.78765,211.4453,49.96481,84.83906,207.4407,1,56.54296,2.816046,211.6148,73.57989,359.175,358.2072
279.1339,1,56.02288,2.783466,211.3946,50.25745,82.09689,203.2971,1,56.09139,2.803921,211.5551,71.78035,358.7632,358.8462
279.2498,1,55.48235,2.781411,211.3328,50.35846,80.91653,199.0891,1,55.5601,2.80286,211.5041,73.50608,3.156543,2.080462
279.3509,1,55.00688,2.781542,211.2918,55.35923,86.5291,203.5127,1,55.09512,2.803275,211.4638,74.78999,8.926706,5.542492
279.4568,1,54.43417,2.788618,211.2648,55.12933,93.00017,211.3825,1,54.5308,2.803125,211.4285,74.74842,12.49257,6.030146
279.5608,1,53.92519,2.800434,211.2591,53.89876,93.02506,210.4443,1,54.03165,2.802563,211.4101,74.99631,12.39548,4.295417
279.6755,1,53.31728,2.816717,211.2762,47.53105,87.79477,210.6612,1,53.43958,2.803154,211.4116,82.53836,4.172807,351.0811
279.7945,1,52.69541,2.821377,211.3031,44.02978,83.70795,208.1081,1,52.82878,2.808085,211.4241,80.49391,357.8741,344.5437
279.8995,1,52.06047,2.820446,211.3359,38.94357,81.57597,202.9617,1,52.19717,2.807332,211.4501,78.99835,1.713063,346.7013
280.0099,1,51.41523,2.819415,211.389,40.8807,86.10521,204.4592,1,51.55407,2.80633,211.4959,77.61781,356.0394,339.5565
280.1265,1,50.7523,2.821024,211.4646,41.26387,88.41519,204.6125,1,50.8966,2.806251,211.5652,78.00787,354.8944,336.8447
280.2336,1,50.07565,2.845438,211.5737,49.32536,93.2834,201.6313,1,50.22783,2.806678,211.6564,78.06024,354.3431,334.6004
280.3439,1,49.38429,2.871157,211.7138,52.47455,97.23653,206.3444,1,49.54749,2.806976,211.7727,78.1441,347.6196,326.4815
280.4523,1,48.68412,2.875037,211.8569,49.35924,96.06143,199.2226,1,48.85411,2.81003,211.9139,79.23167,342.0295,319.047
280.5602,1,47.98068,2.868564,212.0189,47.10354,94.33325,192.0503,1,48.14989,2.811725,212.076,79.42596,333.7415,308.5379
280.6705,1,47.26502,2.868233,212.2105,47.81418,96.19825,193.9303,1,47.43538,2.812707,212.2614,79.87956,333.1146,305.937
280.7804,1,46.53228,2.895972,212.4415,55.25895,88.60216,186.4869,1,46.71387,2.811393,212.4738,79.54933,334.4679,306.0729
280.8906,1,45.7601,2.99283,212.711,36.31999,57.27242,152.6462,1,45.98882,2.809911,212.7127,78.75523,336.6152,307.3858
280.9923,1,44.95138,3.121685,212.8712,10.87393,24.28751,135.0345,1,45.26875,2.820537,212.9835,77.91163,331.2184,301.9069
281.0987,1,44.1711,2.925887,212.974,325.5248,20.15182,124.5563,1,44.52603,2.824262,213.2858,78.48237,315.6955,286.3559
281.2073,1,43.57999,2.724513,213.3308,275.6777,339.9898,170.5165,1,43.77829,2.822091,213.5948,79.78192,282.12,253.2545
281.3162,1,42.97539,2.632614,213.7981,300.7727,245.7921,286.3545,1,43.06178,2.835345,213.8955,73.57462,337.3584,283.1713
281.4239,1,42.35101,2.737226,214.1371,309.8511,238.5647,309.1159,1,42.35118,2.883171,214.2095,48.66777,24.07418,308.6091
281.524,1,41.71307,2.742348,214.3629,306.2307,225.2197,349.9913,1,41.7037,2.896694,214.4948,56.03803,19.63397,337.0774
281.6292,1,41.08139,2.7574,214.5636,275.5482,232.4767,15.64924,1,41.08831,2.901203,214.7138,48.45128,16.66988,348.9471
281.7372,1,40.50445,2.903409,214.764,316.7512,71.56457,199.2348,1,40.52539,2.946282,214.8896,48.32894,26.1926,337.2031
281.851,1,40.06454,3.013836,214.8593,335.9745,89.62121,178.5665,1,39.9594,2.991375,215.106,20.21217,12.72139,326.1386
281.9561,1,39.6005,2.97198,214.9646,329.2645,72.68393,132.297,1,39.49723,3.027035,215.2528,5.638193,7.789177,331.2916
282.0618,1,39.12456,2.924941,215.1055,333.9132,37.8986,100.418,1,39.08189,3.037979,215.3771,349.9074,358.1746,330.9178
282.1768,1,38.71411,2.871762,215.261,294.0912,355.6859,167.6933,1,38.67868,3.044446,215.4837,343.4253,357.335,333.7593
282.28,1,38.43364,2.796029,215.3953,277.3013,75.33662,90.5791,1,38.37088,3.046976,215.5529,336.4666,359.4417,338.3855
282.39,1,38.19917,2.774371,215.5152,276.5262,254.5266,260.1239,1,38.10862,3.04275,215.5907,327.947,352.3583,339.8756
282.4916,1,38.01433,2.751199,215.6039,284.334,270.2727,249.0981,1,37.88498,2.992556,215.6194,316.5269,345.4164,320.6934
282.5984,1,37.87494,2.757049,215.6469,294.7454,285.1715,246.969,1,37.72092,2.96512,215.6476,303.3405,345.0655,323.577
282.7009,1,37.76445,2.760427,215.6723,312.4452,219.8326,325.8154,1,37.62356,2.954875,215.6682,304.6745,338.0775,333.6865
282.8058,1,37.69796,2.755104,215.6929,322.4869,216.1832,334.1588,1,37.56553,2.94891,215.68,300.4467,332.8741,342.2278
282.9131,1,37.63677,2.764014,215.7212,316.7932,221.7115,332.3698,1,37.50203,2.932093,215.696,300.3001,322.6144,350.7602
283.0247,1,37.55701,2.787606,215.7477,316.7223,220.9645,333.7636,1,37.39802,2.917535,215.7273,302.5822,320.707,350.271
283.1306,1,37.42772,2.779726,215.7786,316.3815,220.1038,333.0951,1,37.28028,2.927041,215.7612,302.5815,321.9592,348.5872
283.2416,1,37.25463,2.777619,215.8215,315.5695,220.4557,332.4042,1,37.11371,2.930378,215.8049,303.0653,321.7017,348.3602
283.345,1,37.06915,2.773167,215.8702,315.8112,219.6156,332.5331,1,36.93,2.929725,215.8503,303.3165,320.9017,348.6758
283.4491,1,36.85088,2.774321,215.9235,315.8952,219.0812,332.6192,1,36.70998,2.928914,215.9025,303.3583,320.22,348.6025
283.5526,1,36.59261,2.772246,215.9848,316.2509,218.1219,332.9573,1,36.45336,2.928916,215.9612,303.3696,319.3511,348.6252
283.6641,1,36.24937,2.770929,216.0603,316.698,216.9424,333.1691,1,36.11156,2.928907,216.0334,303.5652,318.0122,348.8501
283.7715,1,35.90778,2.771833,216.1284,316.8234,215.8684,333.1025,1,35.77021,2.929057,216.0989,303.6229,316.869,348.8858
283.8725,1,35.52664,2.772461,216.1969,317.13,214.6776,333.51,1,35.38883,2.928967,216.1653,303.5623,315.6644,349.1207
283.9737,1,35.10385,2.772292,216.2646,317.6358,213.1353,333.9008,1,34.96706,2.929676,216.2298,303.2278,314.2606,349.4244
284.0777,1,34.64023,2.771164,216.3281,317.4378,211.7903,333.886,1,34.50458,2.929367,216.2901,303.2231,312.9908,349.3111
284.1794,1,34.1372,2.769628,216.3847,317.0472,210.3691,333.7443,1,34.00331,2.93083,216.3452,303.7517,312.173,348.2505
284.284,1,33.59079,2.76417,216.4244,310.3207,205.809,331.3665,1,33.45533,2.955514,216.3986,309.0266,320.0009,334.3498
284.3899,1,33.01023,2.773763,216.4378,305.5055,197.8641,328.5215,1,32.86089,3.010442,216.454,320.0633,335.4112,328.1892
284.4905,1,32.39221,2.776262,216.4339,304.9356,198.1118,329.8401,1,32.24191,3.045075,216.5065,335.6601,331.9279,336.7292
284.5939,1,31.73797,2.764533,216.4332,302.8243,193.9629,329.5339,1,31.60436,3.076941,216.5471,350.8713,338.4945,350.8493
284.6986,1,31.05337,2.765698,216.4079,293.7299,198.3802,327.1989,1,30.90181,3.057318,216.6133,2.493587,347.8372,339.9986
284.8069,1,30.33732,2.769287,216.3635,290.4066,204.5284,324.567,1,30.17303,2.946239,216.6618,37.1008,348.8773,331.4186
284.918,1,29.57853,2.768861,216.3161,292.5282,198.2169,328.2529,1,29.44731,2.860063,216.5997,39.52452,348.1659,331.8592
285.0287,1,28.77643,2.763915,216.2459,293.1143,194.893,328.2913,1,28.65575,2.865254,216.4914,47.98643,333.7697,323.6914
285.138,1,27.94729,2.754139,216.153,296.6606,195.7725,324.0011,1,27.80891,2.905613,216.3709,43.07232,335.2333,325.6413
285.2479,1,27.09864,2.736556,216.1004,294.7192,235.7046,323.0779,1,26.92662,3.024309,216.2048,24.43717,337.4443,338.6606
285.3569,1,26.21354,2.767222,215.9809,301.2951,3.486051,190.2476,1,26.0304,3.057931,215.9905,357.65,327.3982,331.6094
285.4651,1,25.29582,2.781209,215.815,298.059,353.502,191.5367,1,25.14927,3.056409,215.6871,326.3848,329.0068,341.2836
285.5719,1,24.34175,2.783311,215.5974,306.877,359.1264,193.5408,1,24.2666,2.985979,215.4168,300.1801,293.5258,357.8197
285.6792,1,23.37419,2.784183,215.3347,308.6248,7.004637,189.8167,1,23.35177,2.829872,215.1915,297.4989,228.7531,56.58345
285.7874,1,22.41303,2.748312,214.9927,290.8405,16.76854,178.2086,1,22.34391,2.874867,214.9401,313.2983,270.8876,359.0581
285.898,1,21.48026,2.763049,214.6542,294.6664,321.5702,214.0381,1,21.30488,3.062292,214.5315,319.8014,303.8484,348.2882
286.0124,1,20.48559,2.754399,214.23,293.5865,321.3481,213.1166,1,20.27889,3.121416,214.209,345.2842,311.3797,353.6764
286.1217,1,19.50891,2.757177,213.7291,290.142,304.5161,222.4344,1,19.22356,3.055212,213.8012,6.641016,318.8401,336.2937
286.2335,1,18.54441,2.759611,213.1092,292.8779,264.8689,237.7418,1,18.30826,2.73782,213.3485,64.38667,341.0083,328.2914
