TimeSinceStart,TrackPhase,PosX,PosY,PosZ,RotX,RotY,RotZ,CurrentSpeed,SteeringAngle,AccPedal,BrakePedal
253.1723,1,67.16724,2.900636,120.0253,0.01492157,21.34554,359.9841,2.330029,-564.9689,0.35,0
253.2765,1,67.23945,2.900636,120.1836,0.01493139,21.70689,359.9841,2.694669,-565.6811,0.35,0
253.3864,1,67.32417,2.900636,120.3656,0.01492662,22.14953,359.9841,3.079074,-577.5017,0.35,0
253.4966,1,67.42213,2.900636,120.5713,0.01492894,22.66413,359.9841,3.464901,-579.1597,0.35,0
253.6126,1,67.53401,2.900636,120.8005,0.01492306,23.24927,359.9841,3.871021,-580.2754,0.35,0
253.7237,1,67.66074,2.900636,121.0531,0.01492645,23.90233,359.9841,4.259815,-580.3973,0.35,0
253.8355,1,67.8038,2.900636,121.3286,0.01492783,24.70118,359.9841,4.651144,-603.2703,0.35,0
253.9474,1,67.96381,2.900636,121.6258,0.0149298,25.57474,359.9841,5.014102,-607.5974,0.32,0
254.0602,1,68.14151,2.900636,121.942,0.01492769,26.61413,359.9841,5.37489,-648.1172,0.32,0
254.167,1,68.33881,2.900636,122.2756,0.01492315,27.82519,359.9841,5.701788,-662.6446,0.3,0
254.2746,1,68.55563,2.900636,122.6241,0.01492987,29.16175,359.9841,6.024478,-684.5356,0.3,0
254.3816,1,68.7941,2.900636,122.9852,0.01492568,30.6864,359.9841,6.324207,-704.5615,0.27,0
254.4903,1,69.05403,2.900636,123.3564,0.0149233,32.28355,359.9841,6.617763,-713.7098,0.27,0
254.5997,1,69.34026,2.900636,123.7344,0.0149238,34.32859,359.9841,6.901619,-757.5415,0.2,0
254.7102,1,69.65105,2.900636,124.1156,0.01492415,36.45361,359.9841,7.122715,-759.5575,0.2,0
254.8254,1,69.9883,2.900636,124.495,0.01492348,38.91035,359.9841,7.327062,-810.452,0.07,0
254.9347,1,70.34935,2.900636,124.8656,0.01492708,41.48804,359.9841,7.403594,-816.3552,0.07,0
255.0456,1,70.73114,2.900636,125.2229,0.01492612,44.14857,359.9841,7.47922,-819.5862,0.06,0
255.1569,1,71.13322,2.900636,125.5651,0.01492541,46.8563,359.9841,7.54597,-819.7955,0.06,0
255.2682,1,71.5547,2.900636,125.8907,0.01492552,49.57111,359.9841,7.612745,-818.8986,0.06,0
255.3769,1,71.99564,2.900636,126.1981,0.01492605,52.40229,359.9841,7.67801,-818.8024,0.06,0
255.485,1,72.45367,2.900636,126.4876,0.01492385,55.0744,359.9841,7.742874,-817.9119,0.06,0
255.5919,1,72.92798,2.900636,126.7574,0.01492012,57.79216,359.9841,7.779098,-817.8029,0.03,0
255.705,1,73.48543,2.900636,127.0422,0.01492589,60.56701,359.9841,7.813006,-817.0134,0.03,0
255.8089,1,73.98732,2.900636,127.2678,0.01492971,63.17819,359.9841,7.844167,-816.8069,0.03,0
255.9171,1,74.50135,2.900636,127.4705,0.01492503,65.89356,359.9841,7.876637,-812.014,0.03,0
256.0264,1,75.02632,2.900636,127.6499,0.01492359,68.6032,359.9841,7.909436,-811.0261,0.03,0
256.1271,1,75.56051,2.900636,127.8069,0.01492278,71.05865,359.9841,7.939626,-802.9786,0.03,0
256.2336,1,76.10374,2.900636,127.9397,0.01492504,73.66264,359.9841,7.977786,-796.5351,0.04,0
256.3421,1,76.65532,2.900636,128.0483,0.01492716,76.31198,359.9841,8.021203,-795.6401,0.04,0
256.4507,1,77.21386,2.900636,128.1339,0.01492438,78.77225,359.9841,8.089149,-790.3716,0.11,0
256.5627,1,77.86434,2.900636,128.2018,0.01492693,81.61938,359.9841,8.212257,-784.2709,0.11,0
256.6689,1,78.44308,2.900636,128.2398,0.01492897,83.79518,359.9841,8.304575,-744.0125,0.04,0
256.7799,1,79.11114,2.900636,128.255,0.01492809,86.33781,359.9841,8.348992,-741.8456,0.04,0
256.8935,1,79.77919,2.900636,128.2476,0.01492775,88.35038,359.9841,8.077166,-674.3051,0,0
256.999,1,80.32458,2.900636,128.2237,0.01492977,90.06413,359.9841,7.377166,-670.2081,0,0
257.1104,1,80.88663,2.900687,128.1863,0.01492598,91.36016,359.9841,6.577167,-588.6624,0,0
257.2213,1,81.38395,2.900736,128.145,0.01492554,92.32723,359.9841,5.777168,-574.252,0,0
257.3323,1,81.81673,2.900739,128.1035,0.01492918,93.01163,359.9841,4.977169,-509.4399,0,0
257.444,1,82.18535,2.90074,128.0659,0.01492698,93.44274,359.9841,4.177169,-490.0955,0,0
257.5547,1,82.49001,2.90074,128.0331,0.01492812,93.72783,359.9841,3.37717,-433.1245,0,0
257.6662,1,82.73091,2.90074,128.008,0.01492475,93.76139,359.9841,2.577171,-377.2808,0,0
257.7772,1,82.90813,2.90074,127.9895,0.01492542,93.77628,359.9841,1.777171,-357.6672,0,0
257.8882,1,83.02839,2.900689,127.9773,0.01931714,93.72421,-0.005426601,1.427136,-318.4805,0.09,0
257.9995,1,83.14546,2.90074,127.9656,0.01492536,93.68414,359.9841,1.527258,-314.9572,0.09,0
258.1107,1,83.27116,2.90074,127.9534,0.01492452,93.61201,359.9841,1.694645,-296.5789,0.25,0
258.2216,1,83.4157,2.90074,127.9394,0.01492732,93.52856,359.9841,1.971895,-295.718,0.25,0
258.3327,1,83.58235,2.90074,127.9237,0.01492761,93.42612,359.9841,2.255086,-291.0169,0.29,0
258.4438,1,83.77316,2.90074,127.9061,0.01492407,93.30677,359.9841,2.577536,-290.5115,0.29,0
258.5554,1,83.98969,2.90074,127.8867,0.01492587,93.15876,359.9841,2.900922,-281.6792,0.29,0
258.6658,1,84.23338,2.90074,127.8656,0.01492629,92.98287,359.9841,3.269632,-280.1383,0.34,0
258.7778,1,84.5072,2.900741,127.8429,0.01492836,92.7766,359.9841,3.650434,-272.982,0.34,0
258.8885,1,84.81157,2.900574,127.819,0.03257123,92.52698,359.9844,4.043501,-269.3065,0.36,0
259,1,85.14806,2.90074,127.7943,0.01492311,92.22682,359.9841,4.444898,-253.91,0.36,0
259.1119,1,85.51665,2.90074,127.77,0.01492691,91.82476,359.9841,4.847843,-239.0629,0.36,0
259.2233,1,85.91741,2.90074,127.7469,0.01492284,91.35312,359.9841,5.248879,-217.2404,0.36,0
259.3369,1,86.35018,2.900741,127.7284,0.01492009,90.58876,359.9841,5.623344,-171.3727,0.28,0
259.4371,1,86.7515,2.90074,127.7164,0.01492405,89.87273,359.9841,5.903771,-169.8456,0.28,0
259.5499,1,87.2337,2.90074,127.7126,0.01492599,88.63342,359.9841,6.188614,-78.26146,0.17,0
259.6609,1,87.73425,2.90074,127.7204,0.01492473,87.29574,359.9841,6.377285,-72.52428,0.17,0
259.7715,1,88.24937,2.90074,127.7421,0.01492019,85.77048,359.9841,6.565392,-31.01715,0.17,0
259.8831,1,88.77858,2.90074,127.7801,0.01493107,84.09096,359.9841,6.754981,-23.5779,0.17,0
259.992,1,89.32139,2.90074,127.8351,0.0149275,82.38736,359.9841,6.940279,-22.48313,0.17,0
260.1017,1,89.87694,2.90074,127.9083,0.01492914,80.63574,359.9841,7.126596,-22.30457,0.17,0
260.2142,1,90.44444,2.90074,128.0025,0.01492517,78.68026,359.9841,7.318004,8.217925,0.17,0
260.3257,1,91.02313,2.90074,128.1211,0.01492583,76.54704,359.9841,7.517376,16.97604,0.18,0
260.4366,1,91.61221,2.90074,128.266,0.01492623,74.25123,359.9841,7.716981,50.03407,0.18,0
260.5481,1,92.2102,2.90074,128.4422,0.0149307,71.68689,359.9841,7.96631,67.31156,0.25,0
260.6592,1,92.81979,2.90074,128.6528,0.01492737,68.99495,359.9841,8.243955,68.92298,0.25,0
260.7704,1,93.43929,2.90074,128.9005,0.0149302,66.20491,359.9841,8.526226,71.40711,0.26,0
260.882,1,94.0665,2.90074,129.1879,0.0149268,63.31131,359.9841,8.8162,75.27358,0.26,0
260.9922,1,94.69785,2.90074,129.5187,0.01492537,60.23895,359.9841,9.091619,83.48103,0.24,0
261.1044,1,95.32866,2.90074,129.8946,0.01492393,57.04845,359.9841,9.361081,85.96602,0.24,0
261.2155,1,95.95371,2.90074,130.319,0.01492519,53.61557,359.9841,9.62339,102.8054,0.23,0
261.326,1,96.56818,2.90074,130.793,0.01493297,50.08906,359.9841,9.877761,103.5835,0.23,0
261.4372,1,97.1673,2.90074,131.3177,0.01492536,46.46223,359.9841,10.15537,104.2552,0.31,0
261.5487,1,97.74921,2.90074,131.8978,0.01492516,42.70878,359.9841,10.50129,104.2991,0.31,0
261.6596,1,98.30962,2.90074,132.5356,0.01492541,38.84827,359.9841,10.83788,104.21,0.26,0
261.7701,1,98.84034,2.90074,133.23,0.01492302,34.87639,359.9841,11.12537,104.2002,0.26,0
261.8814,1,99.33372,2.90074,133.979,0.01492537,30.804,359.9841,11.41465,104.2845,0.26,0
261.9926,1,99.78135,2.900741,134.7792,0.01492309,26.59863,359.9841,11.61491,104.2996,0.18,0
262.1052,1,100.1754,2.90074,135.6247,0.0149305,22.30905,359.9841,11.81741,104.3,0.18,0
262.2096,1,100.468,2.90074,136.4004,0.0149291,18.27567,359.9841,11.97407,104.3,0.15,0
262.3212,1,100.7425,2.900741,137.3205,0.01492349,13.88323,359.9841,12.1415,102.4135,0.15,0
262.434,1,100.9481,2.90074,138.271,0.01492391,9.440157,359.9841,12.23135,98.53583,0.01,0
262.5388,1,101.0643,2.90074,139.1163,0.01492533,5.3366,359.9841,12.24182,95.67902,0.01,0
262.6515,1,101.1279,2.900745,140.0844,0.01492799,1.016141,359.9841,11.84737,89.71207,0,0
262.7566,1,101.1247,2.900745,140.8898,0.01492709,357.4012,359.9841,11.14737,89.50516,0,0
262.8593,1,101.0708,2.900745,141.6445,0.0149275,353.7691,359.9841,10.55307,79.39285,0.04,0
262.9657,1,100.9773,2.900745,142.3759,0.01492748,350.5225,359.9841,10.59565,77.8437,0.04,0
263.0704,1,100.8392,2.900745,143.1033,0.01492395,347.1775,359.9841,10.63751,45.51963,0.04,0
263.1792,1,100.6616,2.900745,143.8258,0.01492681,344.0091,359.9841,10.69988,37.52057,0.06,0
263.2879,1,100.4469,2.900745,144.5431,0.01492567,341.2169,359.9841,10.7651,-35.32199,0.06,0
263.397,1,100.2029,2.900745,145.2567,0.01492588,338.8811,359.9841,10.85431,-61.63895,0.09,0
263.5075,1,99.92799,2.900745,145.9662,0.01492797,336.6254,359.9841,10.95374,-97.61034,0.09,0
263.618,1,99.63016,2.900745,146.6761,0.0149318,335.0472,359.9841,11.11703,-160.1909,0.17,0
263.7286,1,99.30828,2.900745,147.3896,0.01492766,333.5422,359.9841,11.30502,-189.0157,0.17,0
263.8426,1,98.96889,2.900745,148.11,0.01492326,332.5869,359.9841,11.49883,-239.4356,0.17,0
263.9538,1,98.61099,2.900745,148.8363,0.01492648,331.5819,359.9841,11.68798,-249.7664,0.17,0
264.0594,1,98.23745,2.900745,149.5697,0.01492669,330.8259,359.9841,11.8647,-266.1705,0.15,0
264.1659,1,97.84908,2.900745,150.3086,0.01492327,330.0662,359.9841,12.02438,-266.8829,0.15,0
264.2755,1,97.44758,2.900745,151.0534,0.01492652,329.5242,359.9841,12.18876,-305.5639,0.15,0
264.3768,1,97.09481,2.900745,151.6979,0.0149241,329.1599,359.9841,12.34079,-312.6535,0.15,0
264.4858,1,96.67319,2.900745,152.4571,0.0149261,328.8097,359.9841,12.50429,-330.1395,0.15,0
264.5973,1,96.24371,2.900745,153.226,0.01493119,328.6584,359.9841,12.69559,-342.5295,0.18,0
264.712,1,95.80676,2.900745,154.0071,0.01492729,328.7244,359.9841,12.90214,-392.1469,0.18,0
264.822,1,95.37191,2.900745,154.8054,0.01492515,329.3625,359.9841,13.06833,-426.6157,0.14,0
264.9307,1,94.94159,2.900745,155.6183,0.01492626,330.1632,359.9841,13.22052,-469.1521,0.14,0
265.0395,1,94.53175,2.900768,156.4462,0.01492607,331.7737,359.9841,12.88115,-529.9054,0,0
265.148,1,94.16325,2.900789,157.2476,0.01492232,333.4049,359.9841,12.18114,-559.2018,0,0
265.2579,1,93.84547,2.900788,158.0183,0.01492809,335.6278,359.9841,11.48114,-618.8517,0,0
265.3691,1,93.57479,2.900789,158.7546,0.01492533,337.7623,359.9841,10.78114,-621.154,0,0
265.4709,1,93.37988,2.900789,159.3575,0.01492045,339.8238,359.9841,10.18114,-663.6133,0,0
265.5772,1,93.19267,2.900789,160.0255,0.01492409,342.1737,359.9841,9.481133,-667.4962,0,0
265.6823,1,93.04403,2.900789,160.6529,0.01492596,344.4774,359.9841,8.78113,-741.9754,0,0
265.7899,1,92.93481,2.900789,161.2387,0.01492744,347.0001,359.9841,8.081127,-759.4016,0,0
265.9058,1,92.85728,2.900789,161.78,0.01492465,349.2835,359.9841,7.381128,-745.6471,0,0
266.0151,1,92.80585,2.900789,162.2749,0.01493186,351.4038,359.9841,6.681129,-740.643,0,0
266.129,1,92.77454,2.900789,162.7221,0.01492603,353.2538,359.9841,5.981129,-750.3627,0,0
266.2392,1,92.75967,2.900789,163.1369,0.01492712,355.044,359.9841,5.910174,-753.5143,0.03,0
266.346,1,92.7567,2.900795,163.5532,0.01492447,356.7226,359.9841,5.94221,-742.9203,0.03,0
266.4549,1,92.76575,2.900807,163.9725,0.01492773,358.3964,359.9841,6.026496,-738.3376,0.1,0
266.5619,1,92.78695,2.900808,164.3987,0.01492702,0.02077327,359.9841,6.133531,-704.1073,0.1,0
266.666,1,92.816,2.900808,164.8314,0.0149264,1.231335,359.9841,6.237658,-643.4146,0.1,0
266.7745,1,92.85502,2.900808,165.2706,0.01492617,2.494161,359.9841,6.346177,-640.6611,0.1,0
266.8751,1,92.90179,2.900808,165.7162,0.01492081,3.478347,359.9841,6.446778,-579.0336,0.1,0
266.9807,1,92.95634,2.900808,166.1696,0.01492546,4.404747,359.9841,6.612861,-563.388,0.18,0
267.0873,1,93.01984,2.900808,166.6347,0.0149313,5.375182,359.9841,6.804835,-569.4152,0.18,0
267.1874,1,93.09326,2.901069,167.1117,359.9803,6.345746,359.9897,6.984959,-579.3809,0.18,0
267.2928,1,93.17815,2.900808,167.6,0.01492509,7.429842,359.9841,7.174664,-579.8873,0.18,0
267.4011,1,93.27415,2.900808,168.0995,0.01492007,8.498543,359.9841,7.369543,-578.6511,0.18,0
267.5156,1,93.39935,2.900808,168.684,0.01492473,9.77325,359.9841,7.575652,-578.4053,0.18,0
267.6233,1,93.52307,2.900808,169.2068,0.01492563,10.94044,359.9841,7.769503,-572.2939,0.18,0
267.7329,1,93.6597,2.900808,169.7399,0.01492744,12.04598,359.9841,7.966877,-566.4952,0.18,0
267.8336,1,93.8107,2.900808,170.2834,0.01492526,13.19232,359.9841,8.148084,-566.3054,0.18,0
267.937,1,93.97509,2.900807,170.8364,0.01492228,14.21712,359.9841,8.33417,-520.8469,0.18,0
268.0418,1,94.148,2.900808,171.3999,0.0149226,14.84937,359.9841,8.529174,-480.685,0.19,0
268.1528,1,94.35915,2.900808,172.0572,0.01493151,15.62617,359.9841,8.740066,-479.1305,0.19,0
268.2534,1,94.55102,2.900808,172.6443,0.01492707,15.90677,359.9841,8.931165,-405.4382,0.19,0
268.3565,1,94.74905,2.900808,173.2431,0.01491971,16.14026,359.9841,9.096169,-398.412,0.16,0
268.462,1,94.95267,2.900808,173.8517,0.01492621,16.34201,359.9841,9.264967,-387.2433,0.16,0
268.5755,1,95.19002,2.900808,174.5591,0.01493028,16.4106,359.9841,9.375455,-370.8276,0.06,0
268.6895,1,95.43023,2.900808,175.2721,0.01493193,16.48303,359.9841,9.443847,-370.3091,0.06,0
268.793,1,95.63997,2.900808,175.9009,0.01492569,16.30486,359.9841,9.506005,-329.1381,0.06,0
268.9049,1,95.87782,2.900808,176.6239,0.01492709,16.0699,359.9841,9.528385,-325.577,0.02,0
269.0163,1,96.11195,2.900808,177.3498,0.01492648,15.68424,359.9841,9.550663,-288.5671,0.02,0
269.1312,1,96.33351,2.900808,178.0652,0.01492489,15.06194,359.9841,8.956288,-269.8647,0,0
269.2342,1,96.50645,2.900808,178.6455,0.0149262,14.52212,359.9841,8.256286,-262.7085,0,0
269.3449,1,96.68023,2.900808,179.2531,0.01492718,13.87523,359.9841,7.456285,-248.7287,0,0
269.4583,1,96.83067,2.900808,179.8009,0.01492624,13.30877,359.9841,6.656286,-248.2095,0,0
269.5589,1,96.94425,2.900808,180.2307,0.01492669,12.83194,359.9841,5.956287,-243.6529,0,0
269.67,1,97.05507,2.900808,180.6649,0.0149229,12.34987,359.9841,5.156288,-242.4314,0,0
269.7814,1,97.14728,2.900808,181.0378,0.01492589,11.95168,359.9841,4.356288,-237.3747,0,0
269.885,1,97.21229,2.900808,181.3139,0.01492286,11.51042,359.9841,3.656289,-201.1921,0,0
269.9958,1,97.27116,2.900808,181.5714,0.01492265,11.12444,359.9841,2.85629,-199.0461,0,0
270.1073,1,97.31459,2.900808,181.7669,0.01492609,10.82712,359.9841,2.056291,-190.9794,0,0
270.2217,1,97.34634,2.900808,181.9135,0.01491942,10.59236,359.9841,1.944619,-183.3179,0.26,0
270.3334,1,97.38049,2.900808,182.0756,0.01493046,10.31308,359.9841,2.235012,-181.8186,0.26,0
270.4379,1,97.4134,2.900808,182.2364,0.01492319,10.00855,359.9841,2.51669,-172.2645,0.29,0
270.5489,1,97.45495,2.900808,182.4446,0.01493479,9.643512,359.9841,2.838489,-171.7118,0.29,0
270.6604,1,97.4999,2.900756,182.6784,0.021784,9.233643,359.9771,3.16194,-164.4105,0.29,0
270.7729,1,97.54783,2.900808,182.9393,0.01492576,8.747293,359.9841,3.538918,-162.2536,0.35,0
270.8734,1,97.59223,2.900808,183.1935,0.01492996,8.263622,359.9841,3.890655,-162.2014,0.35,0
270.9848,1,97.64529,2.900808,183.5136,0.01492581,7.683608,359.9841,4.280802,-162.2,0.35,0
271.0957,1,97.69978,2.900808,183.8657,0.01492241,7.041982,359.9841,4.69109,-162.2,0.37,0
271.2066,1,97.75481,2.900808,184.2509,0.01492434,6.338955,359.9841,5.101439,-162.0472,0.37,0
271.3181,1,97.80924,2.900808,184.6696,0.01492452,5.583,359.9841,5.522357,-162.0012,0.38,0
271.4291,1,97.86178,2.900808,185.1224,0.01493017,4.760369,359.9841,5.943978,-160.6679,0.38,0
271.5399,1,97.9108,2.900808,185.6097,0.01492746,3.85657,359.9841,6.365208,-159.3431,0.38,0
271.6516,1,97.95497,2.900808,186.1311,0.01492546,2.916048,359.9841,6.789385,-159.3008,0.38,0
271.7625,1,97.99238,2.900808,186.6869,0.01492716,1.896206,359.9841,7.208274,-159.3936,0.37,0
271.8735,1,98.02131,2.900808,187.2764,0.01492386,0.8194651,359.9841,7.618976,-159.3999,0.37,0
271.9849,1,98.03988,2.900808,187.8992,0.01492993,359.686,359.9841,8.031116,-159.4,0.37,0
272.0962,1,98.0461,2.900808,188.5545,0.01492946,358.4873,359.9841,8.417922,-159.4,0.34,0
272.2069,1,98.03802,2.900808,189.24,0.01492922,357.2363,359.9841,8.794167,-159.4,0.34,0
272.3183,1,98.01372,2.900808,189.9553,0.01492643,355.9369,359.9841,9.168636,-159.4,0.33,0
272.4293,1,97.97112,2.900808,190.6993,0.01492526,354.5749,359.9841,9.534924,-159.4,0.33,0
272.5401,1,97.90817,2.900808,191.4713,0.01492416,353.1564,359.9841,9.900822,-159.31,0.33,0
272.6522,1,97.82294,2.900808,192.2701,0.01492829,351.7,359.9841,10.25938,-159.3002,0.32,0
272.7529,1,97.72768,2.900808,192.9905,0.01492756,350.3263,359.9841,10.58176,-159.3,0.32,0
272.8662,1,97.59313,2.900808,193.8378,0.01492354,348.7136,359.9841,10.93163,-159.3,0.29,0
272.9777,1,97.43025,2.900808,194.7073,0.0149258,347.0953,359.9841,11.25511,-159.3,0.29,0
273.0879,1,97.23748,2.900808,195.5969,0.01492922,345.4583,359.9841,11.57461,-159.3846,0.29,0
273.1987,1,97.01252,2.900808,196.5052,0.01493122,343.7446,359.9841,11.89603,-159.3996,0.29,0
273.3101,1,96.75343,2.900808,197.4312,0.0149287,341.9883,359.9841,12.21906,-159.4769,0.29,0
273.4151,1,96.49579,2.900808,198.2546,0.01492652,340.3018,359.9841,12.51723,-159.4993,0.28,0
273.5284,1,96.16418,2.900808,199.2097,0.01492552,338.4279,359.9841,12.8344,-159.5,0.28,0
273.6405,1,95.7922,2.900808,200.1767,0.01493172,336.5161,359.9841,13.15109,-159.5,0.29,0
273.7519,1,95.37818,2.900808,201.1545,0.0149323,334.5802,359.9841,13.47436,-159.5,0.29,0
273.8634,1,94.92001,2.900808,202.1408,0.01492148,332.5853,359.9841,13.79763,-159.5,0.29,0
273.9739,1,94.41599,2.900808,203.1335,0.01492408,330.5555,359.9841,14.11816,-159.5,0.29,0
274.0856,1,93.86452,2.900808,204.1302,0.01492778,328.4874,359.9841,14.4419,-159.423,0.29,0
274.1971,1,93.2636,2.900808,205.1273,0.0149255,326.3462,359.9841,14.74026,-159.4006,0.26,0
274.3087,1,92.61288,2.900808,206.1207,0.01492654,324.1677,359.9841,15.03048,-159.4,0.26,0
274.4195,1,91.91181,2.900808,207.107,0.01492367,321.9778,359.9841,15.27441,-159.4,0.18,0
274.5323,1,91.16236,2.900808,208.0787,0.01492586,319.7005,359.9841,15.47743,-159.4,0.18,0
274.6361,1,90.46494,2.900808,208.9127,0.014929,317.5672,359.9841,15.64221,-159.4,0.14,0
274.7502,1,89.62413,2.9008,209.8444,0.01559177,315.2596,359.9827,15.80194,-159.4,0.14,0
274.8585,1,88.84908,2.900808,210.6371,0.01492528,313.0119,359.9841,15.95348,-159.4,0.14,0
274.9719,1,87.91764,2.900808,211.5148,0.01492571,310.5984,359.9841,16.11223,-159.4,0.14,0
275.0777,1,87.06519,2.900963,212.2573,-0.004979661,308.4775,359.9681,16.26036,-158.6958,0.14,0
275.192,1,86.04662,2.900808,213.0715,0.01492711,305.9055,359.9841,16.42051,-158.6019,0.14,0
275.3007,1,85.11578,2.900808,213.7496,0.01492148,303.2319,359.9841,16.57262,-117.4953,0.14,0
275.4046,1,84.14195,2.900808,214.3836,0.0149282,300.2964,359.9841,16.71802,-103.1008,0.14,0
275.5127,1,83.1253,2.900808,214.9671,0.014923,296.9075,359.9841,16.86939,-58.57429,0.14,0
275.6183,1,82.06171,2.900808,215.4825,0.01492588,292.8044,359.9841,17.01734,-20.7407,0.14,0
275.726,1,80.95398,2.900808,215.923,0.01492903,288.5455,359.9841,17.16798,-19.33127,0.14,0
275.8344,1,79.80663,2.900808,216.2825,0.01492962,284.1985,359.9841,17.31985,4.990869,0.14,0
275.9354,1,78.62383,2.900734,216.5496,0.03529713,279.585,359.9782,17.46123,6.744314,0.14,0
276.0431,1,77.41307,2.900844,216.7234,0.01492656,275.0344,359.9841,17.61026,3.733715,0.13,0
276.153,1,76.18227,2.900851,216.7961,0.0149317,270.0858,359.9841,17.7532,-0.8652382,0.13,0
276.2615,1,74.93902,2.900862,216.7781,0.007301165,266.0193,359.8676,17.89422,-36.638,0.13,0
276.3743,1,73.69085,2.900866,216.6653,0.01492417,261.6263,359.9841,18.04087,-38.46412,0.13,0
276.4886,1,72.44222,2.900883,216.4726,0.01493258,258.4232,359.9841,17.94344,-122.9624,0,0
276.5978,1,71.23531,2.90095,216.2224,0.01492454,255.4875,359.9841,17.24344,-127.9844,0,0
276.7072,1,70.08791,2.90095,215.9297,0.01492514,253.1739,359.9841,16.54344,-200.4245,0,0
276.8199,1,68.99635,2.90095,215.6164,0.01492605,251.5029,359.9841,15.84343,-214.0859,0,0
276.9374,1,67.96012,2.900952,215.2884,0.0149279,250.1044,359.9841,15.14343,-247.2785,0,0
277.0476,1,66.97732,2.900954,214.9543,0.01492857,248.8934,359.9841,14.44343,-250.3292,0,0
277.1638,1,66.04691,2.900954,214.6183,0.01493098,247.8929,359.9841,13.74343,-271.183,0,0
277.2651,1,65.29007,2.900954,214.3326,0.01492011,247.1286,359.9841,13.14342,-274.872,0,0
277.3652,1,64.56995,2.900954,214.0512,0.01492922,246.536,359.9841,12.54342,-303.36,0,0
277.4836,1,63.77202,2.900954,213.7385,0.01492512,246.4777,359.9841,11.84342,-352.243,0,0
277.5975,1,63.02001,2.900954,213.4431,0.01492138,246.4218,359.9841,11.14342,-360.772,0,0
277.6988,1,62.41024,2.900954,213.2071,0.01492325,246.7079,359.9841,10.54341,-397.7927,0,0
277.8116,1,61.73997,2.900954,212.9516,0.01492709,247.0146,359.9841,9.84341,-400.0551,0,0
277.9316,1,61.11321,2.900954,212.7192,0.01492808,247.5438,359.9841,9.143408,-444.6202,0,0
278.045,1,60.52993,2.900954,212.5104,0.01492521,248.1285,359.9841,8.443405,-456.6308,0,0
278.1496,1,60.06387,2.900954,212.352,0.01492371,248.896,359.9841,7.843404,-499.2384,0,0
278.2649,1,59.56097,2.900954,212.1886,0.01492781,249.7181,359.9841,7.143404,-501.5584,0,0
278.3835,1,59.10144,2.900954,212.05,0.01492699,250.802,359.9841,6.547405,-577.8148,0.02,0
278.4958,1,58.65845,2.900954,211.9263,0.01492471,251.9124,359.9841,6.569882,-581.7211,0.02,0
278.5966,1,58.27527,2.900954,211.8278,0.01492374,252.9866,359.9841,6.590038,-612.1486,0.02,0
278.7009,1,57.88469,2.900954,211.7358,0.01492595,254.1249,359.9841,6.788243,-617.4363,0.19,0
278.8095,1,57.41296,2.900954,211.6356,0.01492715,255.5136,359.9841,6.994489,-632.2598,0.19,0
278.9185,1,56.92399,2.900954,211.5442,0.0149265,256.9384,359.9841,7.210887,-637.353,0.2,0
279.032,1,56.41783,2.900954,211.4627,0.01492595,258.4196,359.9841,7.437855,-634.7831,0.2,0
279.1339,1,55.96898,2.901024,211.403,0.006223377,259.8497,359.9795,7.64161,-633.9314,0.2,0
279.2498,1,55.42891,2.900954,211.3447,0.0149254,261.4272,359.9841,7.873596,-629.6066,0.2,0
279.3509,1,54.95173,2.900954,211.3058,0.01492459,262.825,359.9841,8.075647,-622.9362,0.2,0
279.4568,1,54.37945,2.900954,211.2731,0.01493002,264.3687,359.9841,8.287503,-622.1649,0.2,0
279.5608,1,53.87608,2.900954,211.2576,0.01492582,265.7821,359.9841,8.495474,-621.244,0.2,0
279.6755,1,53.27328,2.900954,211.2558,0.0149314,267.5024,359.9841,8.725005,-618.3624,0.2,0
279.7945,1,52.65419,2.900954,211.2724,0.01492887,269.2336,359.9841,8.962942,-613.6277,0.2,0
279.8995,1,52.0202,2.900954,211.3075,0.01492213,270.9153,359.9841,9.172986,-612.9045,0.2,0
280.0099,1,51.37229,2.900954,211.3617,0.01492774,272.5878,359.9841,9.393794,-608.2258,0.2,0
280.1265,1,50.71049,2.900954,211.4375,0.0149299,274.3029,359.9841,9.626837,-607.8503,0.2,0
280.2336,1,50.03598,2.900954,211.5355,0.014924,276.1078,359.9841,9.841124,-607.23,0.2,0
280.3439,1,49.34946,2.900954,211.6566,0.01492486,277.8596,359.9841,10.06174,-607.2006,0.2,0
280.4523,1,48.65184,2.900954,211.8014,0.01492931,279.5814,359.9841,10.27844,-594.1741,0.2,0
280.5602,1,47.94403,2.900954,211.9703,0.01492625,281.3246,359.9841,10.4944,-593.2233,0.2,0
280.6705,1,47.22709,2.900954,212.1638,0.01492826,283.0592,359.9841,10.71486,-589.0964,0.2,0
280.7804,1,46.50176,2.900954,212.3828,0.01492497,284.7462,359.9841,10.93474,-588.6116,0.2,0
280.8906,1,45.76899,2.900956,212.6292,0.0149257,286.4994,359.9841,11.15513,-575.7032,0.2,0
280.9923,1,45.02952,2.900975,212.9016,0.01492967,288.1943,359.9841,11.35847,-573.2834,0.2,0
281.0987,1,44.28427,2.900975,213.1992,0.01492841,289.7195,359.9841,11.57137,-528.0931,0.2,0
281.2073,1,43.53733,2.901143,213.5092,0.014927,290.465,359.9841,11.25416,-460.4868,0,0
