TimeSinceStart,PosX,PosY,PosZ,RotX,RotY,RotZ,CurrentSpeed,SteeringAngle,AccPedal,BrakePedal
61.00826,-0.1011338,2.913733,251.7023,0.179905,358.3729,359.9554,16.29826,-12.99996,0,0.12
61.10851,-0.09447093,2.913733,252.6475,0.1799139,358.5044,359.9554,14.97157,-13.09706,0,0.15
61.22227,-0.08511125,2.913733,253.6489,0.1799066,358.636,359.9554,13.41832,-12.46978,0,0.15
61.33636,-0.07475279,2.913733,254.5487,0.1799068,358.7524,359.9554,12.35173,-12.4014,0,0
61.45066,-0.06342282,2.913733,255.3923,0.179905,358.8574,359.9554,11.65173,-11.76759,0,0
61.56679,-0.05132957,2.913737,256.1869,0.1799045,358.9557,359.9554,10.95173,-11.70125,0,0
61.68356,-0.03884007,2.913765,256.9323,0.1799069,359.0356,359.9554,10.25173,-9.515146,0,0
61.78449,-0.02807029,2.913799,257.5322,0.1799088,359.0959,359.9554,9.651724,-9.306808,0,0
61.88629,-0.01741486,2.91381,258.0962,0.1799026,359.1512,359.9554,9.051722,-8.845698,0,0
61.98844,-0.00657646,2.913833,258.6427,0.1799075,359.2029,359.9554,9.194721,-8.7051,0.14,0
62.0896,0.004838697,2.913845,259.1978,0.1799063,359.2443,359.9554,9.336351,-5.375152,0.14,0
62.20486,0.01847229,2.913838,259.8559,0.1799061,359.2663,359.9554,9.489472,-3.254158,0.13,0
62.31954,0.03258205,2.913826,260.5245,0.1799073,359.2884,359.9554,9.638567,-3.23861,0.13,0
62.43602,0.04719207,2.913826,261.2034,0.1799046,359.3125,359.9554,9.776614,-3.29825,0.11,0
62.54993,0.06231537,2.913826,261.8914,0.1799024,359.3409,359.9554,9.901918,-4.784012,0.11,0
62.66548,0.07831678,2.913826,262.5883,0.1799028,359.3937,359.9554,10.04388,-7.129331,0.14,0
62.77976,0.09525619,2.913826,263.296,0.179903,359.4521,359.9554,10.20387,-8.627481,0.14,0
62.89314,0.1134997,2.91381,264.0148,0.1799119,359.5335,359.9554,10.36588,-10.82875,0.15,0
63.00749,0.1331231,2.913812,264.7452,0.1799001,359.6175,359.9554,10.5374,-10.89878,0.15,0
63.1085,0.1512067,2.914077,265.3813,0.1290141,359.718,359.9299,10.68891,-11.72063,0.15,0
63.20927,0.17033,2.913852,266.0259,0.1799104,359.7789,359.9554,10.84007,-11.79748,0.15,0
63.31066,0.190714,2.913852,266.6798,0.1799017,359.8583,359.9554,10.99216,-10.71361,0.15,0
63.42657,0.2158476,2.913852,267.4541,0.1799108,359.9403,359.9554,11.16601,-10.01738,0.15,0
63.54243,0.2424905,2.913852,268.2405,0.1799005,0.02035137,359.9554,11.33981,-9.684492,0.15,0
63.6591,0.2701866,2.913711,269.0389,0.1629502,0.04697894,359.9531,11.51481,-9.213476,0.15,0
63.77172,0.3002462,2.913585,269.8495,0.1799035,0.1781209,359.9554,11.68374,-9.25679,0.15,0
63.88201,0.331446,2.913583,270.6717,0.1799036,0.2560418,359.9554,11.84133,-9.298679,0.14,0
63.99229,0.3641882,2.913584,271.5046,0.1799087,0.3332247,359.9554,11.99572,-9.299978,0.14,0
64.10142,0.3984797,2.913584,272.3476,0.1799026,0.4118406,359.9554,12.11702,-9.299989,0.1,0
64.20974,0.4342296,2.913584,273.1982,0.1799077,0.4873639,359.9554,12.22534,-8.52565,0.1,0
64.31784,0.4712891,2.913584,274.0563,0.1799043,0.554894,359.9554,12.32726,-7.920739,0.09,0
64.42757,0.5096682,2.913584,274.9214,0.1799038,0.6221613,359.9554,12.42602,-7.537661,0.09,0
64.53654,0.5492699,2.913584,275.7932,0.1799029,0.682816,359.9554,12.51945,-6.923687,0.08,0
64.64429,0.5900788,2.913584,276.6712,0.1799047,0.7436316,359.9554,12.60566,-6.900522,0.08,0
64.75317,0.6318196,2.913584,277.5551,0.179907,0.781422,359.9554,12.68348,-3.715419,0.05,0
64.86137,0.6741844,2.913584,278.4435,0.179904,0.8103689,359.9554,12.73757,-3.310468,0.05,0
64.96916,0.7170723,2.913584,279.3347,0.1799072,0.834797,359.9554,12.57593,-2.742688,0,0
65.0757,0.7587238,2.913593,280.193,0.1799024,0.8573551,359.9554,11.87592,-2.701077,0,0
65.18199,0.7980689,2.913725,281.0022,0.1799089,0.860536,359.9554,11.17592,-0.06196147,0,0
65.28583,0.8350164,2.913725,281.7626,0.1799095,0.8590451,359.9554,10.47592,0.2892869,0,0
65.39427,0.8694776,2.913752,282.4741,0.1799054,0.8448367,359.9554,9.775916,3.603675,0,0
65.50177,0.9010045,2.913762,283.1366,0.1799049,0.8032155,359.9554,9.075913,6.112587,0,0
65.60501,0.9297985,2.913775,283.7502,0.1799049,0.7670504,359.9554,8.375911,7.322103,0,0
65.70979,0.9553726,2.913774,284.3148,0.1799089,0.6808077,359.9554,7.67591,15.14742,0,0
65.81425,0.9773016,2.913776,284.8151,0.1799047,0.6056266,359.9554,6.350873,15.58812,0,0.14
65.92181,0.9941524,2.913766,285.2156,0.1799113,0.5215971,359.9554,4.89793,21.82174,0,0.14
66.03008,1.006283,2.913766,285.5147,0.1799051,0.4555365,359.9554,3.440022,22.28864,0,0.14
66.13636,1.014124,2.913764,285.7123,0.1799064,0.413881,359.9554,1.996108,20.76358,0,0.14
66.24126,1.018033,2.913747,285.8117,0.1799019,0.3931468,359.9554,0.8673341,20.41109,0,0
66.34204,1.019577,2.913745,285.8514,0.1799185,0.3844735,359.9554,0.1673341,21.46759,0,0
66.4442,1.019737,2.913513,285.856,0.2071696,0.3962424,359.9437,0.1651211,21.98003,0.28,0
66.5466,1.020532,2.913751,285.8763,0.179905,0.3784559,359.9554,0.4518462,22.92491,0.28,0
66.65462,1.022097,2.913763,285.9167,0.1799046,0.3669322,359.9554,0.7418706,24.72611,0.26,0
66.76783,1.024392,2.913768,285.9772,0.1799094,0.351062,359.9554,1.036213,24.79865,0.26,0
66.88128,1.027473,2.913769,286.0585,0.1799059,0.3315306,359.9554,1.33119,21.452,0.26,0
66.99214,1.031267,2.913781,286.1591,0.179909,0.3093577,359.9554,1.575081,21.10786,0.22,0
67.09646,1.035703,2.913817,286.2761,0.1799074,0.2881642,359.9554,1.804582,17.10218,0.22,0
67.1985,1.040709,2.913832,286.4094,0.1799059,0.2672712,359.9554,2.039278,16.13405,0.23,0
67.3029,1.046255,2.913834,286.5591,0.1799095,0.2441168,359.9554,2.2794,16.02064,0.23,0
67.40877,1.052457,2.913836,286.7286,0.1799035,0.2180533,359.9554,2.630793,16.0006,0.35,0
67.51609,1.059516,2.913836,286.9239,0.1799054,0.1882865,359.9554,3.00643,15.75679,0.35,0
67.62421,1.06741,2.913836,287.1454,0.1799073,0.1551438,359.9554,3.375481,15.3177,0.32,0
67.73348,1.076036,2.913836,287.392,0.1799095,0.1174586,359.9554,3.725183,15.30037,0.32,0
67.84287,1.085384,2.913836,287.6631,0.1799043,0.08142551,359.9554,4.075208,12.9681,0.32,0
67.95428,1.085766,2.915306,287.9557,0.2867168,0.001016899,0.08114592,4.409457,12.80354,0.3,0
68.06602,1.096343,2.915305,288.2742,0.2867178,359.9608,0.08114874,4.744678,12.22069,0.3,0
68.17413,1.107477,2.915306,288.6165,0.2867063,359.9188,0.0811443,5.09063,12.10322,0.32,0
68.2836,1.119132,2.915305,288.9832,0.2867186,359.8733,0.08114368,5.440913,12.04495,0.32,0
68.39471,1.131277,2.915305,289.3752,0.2867114,359.826,0.08115151,5.827994,12.00134,0.37,0
68.50644,1.143912,2.91529,289.7953,0.286714,359.7739,0.08114482,6.241379,12.00002,0.37,0
68.62109,1.157016,2.915286,290.2449,0.2867091,359.7172,0.08114541,6.678637,12.00001,0.39,0
68.72643,1.168579,2.915292,290.6556,0.2867144,359.664,0.08114429,7.089443,12.96886,0.39,0
68.83164,1.180107,2.91528,291.0909,0.2867094,359.5763,0.08114687,7.485477,17.64897,0.35,0
68.93261,1.1915,2.915285,291.5486,0.2867134,359.4868,0.08114558,7.83885,17.89261,0.35,0
69.03317,1.202551,2.915285,292.0276,0.2867182,359.3824,0.08114445,8.192564,20.54053,0.36,0
69.13358,1.21309,2.9153,292.5279,0.2867127,359.2721,0.08114672,8.554012,20.79163,0.36,0
69.23434,1.223112,2.915316,293.05,0.2867141,359.1629,0.08114644,8.916784,18.36934,0.36,0
69.3485,1.234273,2.915322,293.6873,0.2867171,359.0489,0.08114704,9.368035,16.8405,0.41,0
69.45895,1.24481,2.915277,294.3566,0.2867177,358.9361,0.08114405,9.820855,16.44454,0.41,0
69.56503,1.254508,2.915274,295.057,0.2867117,358.8277,0.08114368,10.2619,15.82654,0.42,0
69.66971,1.263222,2.915274,295.7885,0.2867138,358.714,0.08114666,10.70153,16.4583,0.42,0
69.77424,1.270222,2.915276,296.5504,0.2867102,358.5535,0.08114757,11.09153,21.78212,0.26,0
69.87758,1.275189,2.915291,297.3349,0.2867116,358.3875,0.08114859,11.3602,22.09127,0.26,0
69.98199,1.273759,2.915301,298.1379,0.2867132,357.8221,0.08114581,11.63166,91.86558,0.26,0
70.08576,1.259715,2.915319,298.9306,0.2867113,356.9962,0.08114488,10.93166,108.55,0,0
70.18742,1.234215,2.915325,299.674,0.2867108,356.0122,0.08114427,10.23166,156.7792,0,0
70.29171,1.194548,2.915328,300.3675,0.2867141,354.8153,0.08114598,9.531655,179.0032,0,0
70.3933,1.144044,2.915333,301.0112,0.2867125,353.6368,0.08114542,8.831653,202.4925,0,0
70.49779,1.082805,2.915349,301.6047,0.286724,352.3355,0.08114746,8.13165,221.8333,0,0
70.59933,1.014864,2.915373,302.1482,0.2867112,351.1643,0.0811442,7.43165,222.5792,0,0
70.70226,0.9398597,2.915387,302.6411,0.2867136,349.7466,0.08114686,6.731651,307.0851,0,0
70.80652,0.8553518,2.915388,303.1044,0.2867126,348.2262,0.08114628,6.742075,319.4252,0.01,0
70.91227,0.7570261,2.915404,303.5656,0.2867151,346.5319,0.08114479,6.75265,365.7302,0.01,0
71.02833,0.6406414,2.915404,304.0288,0.2867192,344.5726,0.08114872,6.949955,376.279,0.17,0
71.13271,0.5223316,2.915404,304.4323,0.2867117,342.5585,0.08114742,7.127392,423.6902,0.17,0
71.23605,0.3820671,2.915404,304.8404,0.2867131,340.1124,0.08114592,7.317055,450.7591,0.19,0
71.33967,0.2213284,2.915404,305.2534,0.286712,337.7051,0.08114687,7.51394,451.7743,0.19,0
71.44479,0.03573464,2.915471,305.6686,0.281241,334.9547,0.08082424,7.713682,492.6802,0.19,0
71.55238,-0.1769098,2.915449,306.0843,0.2867216,331.9662,0.08114765,7.918102,496.0161,0.19,0
71.6603,-0.4168729,2.915711,306.4991,0.2520278,328.9493,0.09942733,8.123141,493.5312,0.19,0
71.76978,-0.6866082,2.915535,306.9113,0.2867131,325.7799,0.0811443,8.386098,492.8195,0.25,0
71.88008,-0.9885121,2.915536,307.3208,0.2867102,322.5166,0.0811442,8.661869,486.959,0.25,0
71.99154,-1.323998,2.915536,307.7255,0.2867061,319.1855,0.08114701,8.947953,479.8359,0.26,0
72.10441,-1.694672,2.915536,308.1222,0.2867171,315.7195,0.081146,9.241416,477.0948,0.26,0
72.22033,-2.101586,2.915536,308.508,0.286713,312.1648,0.08114865,9.542809,466.4813,0.26,0
72.33875,-2.546268,2.915536,308.8788,0.2867115,308.4824,0.08114344,9.850709,442.2722,0.26,0
72.45721,-3.026172,2.915465,309.235,0.3059769,305.0569,0.1103517,10.17453,416.4515,0.28,0
72.57619,-3.543059,2.915585,309.573,0.286708,301.6477,0.08114437,10.50771,387.8479,0.28,0
72.69603,-4.094267,2.915659,309.8945,0.286716,298.5614,0.08115042,10.87518,357.6258,0.32,0
72.81545,-4.682168,2.915662,310.1963,0.2867115,295.4381,0.08115106,11.25733,338.4887,0.32,0
72.93478,-5.305612,2.915662,310.4787,0.2867132,292.5303,0.08115306,11.67882,318.6838,0.37,0
73.0546,-5.966536,2.915662,310.74,0.2867149,289.7248,0.08114586,12.12219,272.2325,0.37,0
73.17385,-6.663435,2.915662,310.9836,0.2867123,287.2833,0.08114824,12.61341,252.2141,0.42,0
73.29385,-7.398098,2.915662,311.209,0.2867145,285.0805,0.08114345,13.11741,206.364,0.42,0
73.41385,-8.171165,2.915662,311.4169,0.2867116,282.9656,0.08114522,13.6934,201.8732,0.48,0
73.53385,-8.984146,2.915662,311.6086,0.2867147,281.2261,0.08114628,14.2854,144.9991,0.56,0
73.65385,-9.838953,2.915662,311.7869,0.2867167,279.6484,0.08114792,14.95741,128.8739,0.56,0
73.77385,-10.73666,2.915662,311.9576,0.2867112,278.6521,0.08114433,15.62941,85.83025,0.56,0
73.89385,-11.67686,2.915662,312.1201,0.2867109,277.742,0.08114579,16.30141,54.86391,0.56,0
74.01385,-12.65796,2.915662,312.2844,0.2867146,277.4579,0.08114699,16.97341,22.96081,0.56,0
74.13385,-13.67915,2.915662,312.4543,0.2867124,277.5584,0.08114712,17.6454,-26.64177,0.56,0
74.25385,-14.74069,2.915662,312.6412,0.2867151,278.0673,0.08114354,18.4014,-36.52363,0.63,0
74.37386,-15.8449,2.915678,312.8475,0.284641,278.7162,0.09189552,19.1674,-47.78548,0.68,0
74.49385,-16.99295,2.915662,313.077,0.2867143,279.4528,0.0811481,19.98339,-48.88213,0.68,0
74.61385,-18.18619,2.915662,313.3298,0.2867082,280.0847,0.081149,20.80339,-39.08881,0.69,0
74.73386,-19.42501,2.915662,313.6057,0.2867121,280.6718,0.08115091,21.6314,-31.8005,0.69,0
74.85385,-20.71003,2.915662,313.9022,0.2867121,281.0833,0.08114498,22.4594,-24.47467,0.69,0
74.97385,-22.04166,2.915662,314.217,0.2867159,281.2384,0.08114962,23.2874,7.477902,0.69,0
75.09385,-23.42328,2.915662,314.5351,0.2867073,280.8445,0.08114719,24.11541,21.32121,0.69,0
75.21385,-24.85749,2.915662,314.8437,0.2867125,279.6748,0.08114973,24.94341,76.12605,0.69,0
75.33385,-26.34833,2.915662,315.1218,0.2867087,278.0784,0.08114414,25.77141,81.51219,0.69,0
75.45385,-27.89616,2.915662,315.3594,0.2867121,276.0199,0.08114599,26.59941,108.8638,0.69,0
75.57385,-29.50151,2.915662,315.5403,0.2867132,273.6881,0.08114725,27.42742,111.5561,0.69,0
75.69386,-31.16242,2.915662,315.6593,0.2867156,271.3328,0.08114792,28.26142,109.0277,0.72,0
75.81385,-32.87771,2.915662,315.7109,0.2867182,268.9148,0.08114713,29.12541,103.5664,0.72,0
75.93385,-34.64613,2.915662,315.7017,0.2867131,267.0643,0.08115008,30.01341,81.77431,0.76,0
76.05386,-36.46747,2.915662,315.6326,0.2867139,265.1574,0.08114554,30.92542,71.30209,0.76,0
76.17385,-38.34258,2.915662,315.5245,0.2867134,264.4324,0.08114624,31.85342,31.23951,0.78,0
76.29385,-40.27261,2.915662,315.3935,0.2867114,264.1674,0.08114573,32.78941,-9.794352,0.78,0
76.41385,-42.26054,2.915662,315.2765,0.2867193,264.8718,0.08114567,33.73741,-27.15059,0.79,0
76.53385,-44.30731,2.915662,315.1919,0.2867122,266.2169,0.0811467,34.69741,-59.39533,0.85,0
76.65385,-46.41522,2.915662,315.1658,0.2867125,267.9161,0.08114544,35.7174,-62.54861,0.85,0
76.77385,-48.58417,2.915662,315.2053,0.2867136,269.732,0.08114716,36.74339,-65.87115,0.88,0
76.89385,-50.81309,2.915662,315.3187,0.2867147,271.6345,0.08114938,37.79939,-66.19473,0.88,0
77.01385,-53.10057,2.915662,315.5058,0.2867123,273.2843,0.08114935,38.86738,-54.38867,0.91,0
77.13385,-55.44642,2.915662,315.7641,0.2867126,274.9185,0.08114215,39.95937,-52.35016,0.91,0
77.25385,-57.84949,2.915662,316.093,0.2867103,276.3589,0.08114349,41.05137,-46.38444,0.91,0
77.37386,-60.3082,2.915662,316.4925,0.2867135,277.7032,0.08114996,42.14336,-34.20737,0.91,0
77.49385,-62.82448,2.915662,316.9419,0.2867117,278.3935,0.08114503,43.22736,-21.30768,0.9,0
77.61366,-65.39997,2.915662,317.4263,0.2867163,278.4158,0.0811458,44.30563,20.78368,0.9,0
77.73364,-68.04665,2.915662,317.876,0.2867119,277.0533,0.08114371,45.38546,39.12978,0.9,0
77.8532,-70.7675,2.915662,318.2707,0.2867115,275.6152,0.08114423,46.46155,41.56298,0.9,0
77.97321,-73.56182,2.915662,318.602,0.2867176,274.0949,0.08114592,47.54155,41.99235,0.9,0
78.09321,-76.42915,2.915662,318.8515,0.286714,271.7377,0.08114995,48.62156,77.4985,0.9,0
78.2132,-79.36986,2.915662,318.9508,0.2867194,268.518,0.08114744,49.70144,84.67186,0.9,0
78.33319,-82.37674,2.915662,318.8901,0.286714,265.7299,0.08114522,50.78144,63.48264,0.9,0
78.45319,-85.44339,2.915662,318.6994,0.286717,263.3904,0.08114342,51.86144,59.17689,0.9,0
78.5732,-88.56464,2.915662,318.3802,0.2867112,261.2662,0.08114864,52.94144,48.31867,0.9,0
78.69319,-91.73859,2.915662,317.9472,0.2867107,259.3651,0.08114916,54.05745,46.13891,0.93,0
78.81319,-94.96775,2.915662,317.4254,0.2867166,258.7421,0.08114611,55.17745,3.567337,0.95,0
78.93315,-98.26373,2.915662,316.8902,0.2867136,258.7722,0.08114751,56.31702,-0.631424,0.95,0
79.05315,-101.6315,2.915662,316.3685,0.2867171,259.8234,0.08114552,57.46502,-32.32638,0.99,0
79.17238,-105.0813,2.915662,315.9264,0.286714,261.4016,0.08114908,58.64541,-35.44767,0.99,0
79.29152,-108.6177,2.915662,315.6246,0.2867166,264.8367,0.08114398,59.82491,-80.96463,0.99,0
79.40901,-112.2163,2.915662,315.5551,0.2867155,268.6316,0.08114345,60,-83.26165,0.99,0
79.52514,-115.8132,2.915662,315.7286,0.2867124,272.5737,0.08114451,60,-88.21906,0.99,0
79.64002,-119.3897,2.915668,316.1493,0.2867203,276.4819,0.08115092,60,-88.49487,0.99,0
79.75227,-122.9304,2.915668,316.8062,0.2867137,279.966,0.08114843,60,-69.7115,0.99,0
79.8638,-126.4336,2.915668,317.6389,0.2867158,282.5552,0.08114967,60,-60.36117,0.99,0
79.97456,-129.9039,2.915667,318.5977,0.2867173,283.3479,0.08115093,60,6.407839,0.99,0
80.08093,-133.3837,2.915667,319.5184,0.2867098,282.3464,0.08114444,60,23.67632,0.99,0
80.1869,-136.8792,2.915668,320.3766,0.2867129,281.0759,0.0811464,60,40.28268,0.99,0
80.29297,-140.4029,2.915667,321.1062,0.2867204,278.4909,0.08114903,60,62.10609,0.99,0
80.39651,-143.9557,2.915668,321.6784,0.2867199,275.9767,0.08114563,60,62.97709,0.99,0
80.50105,-147.53,2.915668,322.0951,0.286713,273.4951,0.08114947,60,61.89393,0.99,0
80.60503,-151.1191,2.915667,322.3561,0.2867131,270.9988,0.08114763,60,61.80264,0.99,0
80.70976,-154.7161,2.915668,322.4675,0.2867133,268.7922,0.08114675,60,52.72512,0.99,0
80.81384,-158.3149,2.915668,322.4477,0.286712,266.7139,0.08114573,60,51.34246,0.99,0
80.9198,-161.911,2.915669,322.3014,0.2867132,264.9617,0.0811476,60,35.39568,0.99,0
81.02768,-165.5034,2.915669,322.0759,0.2867143,263.9024,0.08114697,60,25.91178,0.99,0
81.13621,-169.0911,2.915669,321.7847,0.2867108,262.9756,0.08114862,60,17.05842,0.99,0
81.24333,-172.6765,2.915668,321.4624,0.2867168,262.7467,0.0811447,60,5.935223,0.99,0
81.35052,-176.2607,2.915668,321.1259,0.2867141,262.5171,0.08114605,60,3.039553,0.99,0
81.45937,-179.8459,2.915668,320.7981,0.2867148,262.9798,0.08114818,60,-10.45065,0.99,0
81.56828,-183.4337,2.915669,320.4994,0.2867057,263.4417,0.08114632,60,-11.08574,0.99,0
81.67518,-187.0238,2.915668,320.2299,0.2867116,263.9151,0.08114611,60,-11.56369,0.99,0
81.77692,-190.616,2.915668,319.9901,0.286712,264.3797,0.08114408,60,-11.69521,0.99,0
81.88615,-194.2102,2.915669,319.7815,0.286709,265.01,0.08114506,60,-17.95853,0.99,0
81.99349,-197.8071,2.915668,319.6241,0.286716,265.8854,0.08114608,60,-21.29055,0.99,0
82.09914,-201.4061,2.915668,319.522,0.2867173,266.765,0.08114374,60,-20.31049,0.99,0
82.20468,-205.0059,2.915668,319.4656,0.2867133,267.3669,0.08114763,60,-14.98321,0.99,0
82.30738,-208.6061,2.915668,319.4465,0.2867163,267.9542,0.08114959,60,-14.70783,0.99,0
82.41103,-212.2062,2.915668,319.4562,0.2867093,268.2655,0.08114871,60,-7.163932,0.99,0
82.51288,-215.8062,2.915668,319.4823,0.2867126,268.5215,0.08114677,60,-6.520118,0.99,0
82.61574,-219.406,2.915668,319.5203,0.2867096,268.5488,0.08114935,60,2.245851,0.99,0
82.71809,-223.0058,2.915668,319.5489,0.286711,268.3514,0.08115243,60,4.90449,0.99,0
82.82088,-226.6056,2.915668,319.564,0.2867099,268.0743,0.08114513,60,8.586637,0.99,0
82.92284,-230.2054,2.915668,319.5551,0.2867113,267.6478,0.08114924,60,10.80901,0.99,0
83.02378,-233.8051,2.915668,319.5193,0.2867143,267.2231,0.08114681,60,10.8975,0.99,0
83.12608,-237.4041,2.915668,319.4525,0.2867102,266.6484,0.08114457,60,14.92777,0.99,0
83.22878,-241.0023,2.915668,319.3479,0.2867123,266.0447,0.08114707,60,15.28901,0.99,0
83.33116,-244.5992,2.915669,319.206,0.2867095,265.4906,0.08114704,60,12.96092,0.99,0
83.43282,-248.1949,2.915668,319.0338,0.286717,265.0387,0.08114646,60,11.5578,0.12,0
83.53481,-251.7891,2.915668,318.8335,0.2867144,264.6117,0.08114823,60,10.07937,0.12,0
83.63602,-255.381,2.915669,318.6108,0.286712,264.297,0.08114904,59.8,8.097118,0,0
83.73814,-258.9458,2.915668,318.3703,0.2867149,263.9836,0.08114503,59.20001,8.002653,0,0
83.83959,-262.4738,2.91567,318.1201,0.2882786,263.9804,0.07525795,58.60002,-2.070372,0,0
83.94159,-265.9667,2.915669,317.88,0.2867166,264.1247,0.08114567,58.00003,-3.743942,0,0
84.04411,-269.4243,2.915668,317.6523,0.286715,264.3585,0.08114433,57.40004,-8.027268,0,0
84.14765,-272.8475,2.915668,317.4485,0.2867171,264.765,0.08114486,56.69086,-10.60076,0,0.13
84.24984,-276.2128,2.915669,317.2722,0.2867194,265.2309,0.08114987,55.42666,-15.1734,0,0.13
84.35226,-279.5042,2.915668,317.1389,0.2867182,266.0248,0.08114344,54.16097,-21.69148,0,0.13
84.45502,-282.7071,2.915668,317.0531,0.2867159,266.8008,0.08114707,52.32776,-21.99177,0,0.24
84.55897,-285.8006,2.915668,317.0109,0.2867193,267.5263,0.0811468,50.48043,-21.08001,0,0.24
84.6624,-288.7783,2.915669,317.0072,0.2867153,268.2161,0.08114841,48.06335,-21.00229,0,0.46
84.77859,-292.0418,2.915668,317.0421,0.286714,268.8728,0.08114818,44.69095,-17.90048,0,0.46
84.89251,-295.0685,2.915668,317.1059,0.2867145,269.431,0.08114818,41.30669,-17.60597,0,0.48
85.00508,-297.8565,2.915669,317.187,0.2867093,269.769,0.08114877,37.90504,-10.05748,0,0.48
85.11716,-300.4047,2.915668,317.2727,0.2867187,270.0099,0.08114633,34.34742,-9.218505,0,0.55
85.22663,-302.6954,2.915668,317.358,0.286717,270.1554,0.08114539,30.63724,-4.10257,0,0.55
85.33411,-304.7282,2.915668,317.4359,0.2867145,270.1957,0.08114813,26.98159,-2.063527,0,0.55
85.44152,-306.4966,2.915668,317.5048,0.286714,270.2307,0.0811463,23.00556,-0.7209101,0,0.61
85.54913,-307.9872,2.915668,317.5609,0.2867123,270.1104,0.08114622,19.02327,7.759775,0,0.61
85.65448,-309.1957,2.915668,317.6041,0.2867156,270.0138,0.08114645,14.92986,8.188912,0,0.65
85.76173,-310.1144,2.915668,317.6355,0.2867153,269.9406,0.08114806,10.74426,8.111556,0,0.65
85.86768,-310.7448,2.915668,317.6564,0.2867112,269.8908,0.08114664,6.694844,8.100317,0,0.61
85.97353,-311.0953,2.915669,317.6677,0.2867075,269.8566,0.08114746,2.766396,11.94576,0,0.61
86.0795,-311.1757,2.915671,317.6703,0.2867206,269.8612,0.08114827,0,13.54695,0,0.61
86.18421,-311.1757,2.915673,317.6703,0.2867136,269.8615,0.08114645,0,12.79375,0,0.61
86.28668,-311.1759,2.915681,317.6703,0.2867255,269.8614,0.08114837,0,12.12827,0,0.61
86.39965,-311.1759,2.915684,317.6703,0.2867183,269.861,0.08114893,0,9.551081,0,0.61
86.50935,-311.1759,2.915679,317.6703,0.2867072,269.8613,0.08114159,0,4.11424,0,0.61
86.61944,-311.1759,2.915693,317.6703,0.2867329,269.8615,0.08114812,0,3.90437,0,0.59
86.73105,-311.1759,2.915694,317.6703,0.286721,269.8618,0.08114685,0,4.181294,0,0.59
86.84172,-311.1759,2.915692,317.6703,0.2867119,269.862,0.08114745,0,4.199596,0,0.59
86.95259,-311.1759,2.915683,317.6703,0.2867158,269.8623,0.08114776,0,4.199993,0,0.59
87.06647,-311.1759,2.915704,317.6703,0.2867186,269.863,0.08114994,0,4.199999,0,0.58
87.16927,-311.1759,2.915699,317.6703,0.2867177,269.8629,0.08114509,0,4.199999,0,0.58
87.27273,-311.1759,2.91573,317.6703,0.2867148,269.8632,0.08114786,0,4.199999,0,0.56
87.38253,-311.1759,2.915735,317.6703,0.2867092,269.8635,0.08114726,0,4.199999,0,0.56
87.48869,-311.1759,2.915725,317.6703,0.286712,269.8645,0.08114656,0,4.199999,0,0.56
87.59191,-311.1759,2.915714,317.6703,0.286716,269.8647,0.08114636,0,4.199999,0,0.56
87.69357,-311.176,2.915705,317.6703,0.2867128,269.8649,0.08114656,0,4.199999,0,0.53
87.79935,-311.1759,2.915742,317.6702,0.2796205,269.8635,0.07379986,0,4.199999,0,0.53
87.90408,-311.176,2.915705,317.6703,0.286713,269.8652,0.08114605,0,4.199999,0,0.53
88.00928,-311.1759,2.915705,317.6703,0.2867145,269.8654,0.08114547,0,4.199999,0,0.5
88.11458,-311.1759,2.915702,317.6703,0.2867179,269.8653,0.08114795,0,4.199999,0,0.5
88.21743,-311.176,2.915696,317.6703,0.2867158,269.8649,0.08114465,0,4.199999,0,0.45
88.33012,-311.1759,2.915695,317.6703,0.2867158,269.8647,0.08114699,0,4.199999,0,0.45
88.43884,-311.1759,2.915704,317.6704,0.2867089,269.8643,0.08114447,0,4.199999,0,0.39
88.54969,-311.1759,2.915704,317.6704,0.286713,269.864,0.08114661,0,4.199999,0,0.39
88.66151,-311.1759,2.91571,317.6704,0.2867146,269.8639,0.08114557,0,4.199999,0,0.37
88.77228,-311.1759,2.915716,317.6704,0.28671,269.8632,0.08114666,0,4.199999,0,0.37
88.88507,-311.1759,2.91572,317.6704,0.286714,269.8628,0.08114681,0,4.199999,0,0.37
88.99487,-311.1759,2.915716,317.6704,0.2867089,269.8628,0.08114661,0,4.199999,0,0.29
89.10539,-311.1759,2.915722,317.6704,0.2867057,269.863,0.08115086,0,4.199999,0,0.29
89.20962,-311.1759,2.915751,317.6704,0.2867092,269.8635,0.08114775,0,4.199999,0,0.31
89.31753,-311.1759,2.915753,317.6704,0.2867119,269.8638,0.08114292,0,4.199999,0,0.31
89.42781,-311.176,2.915736,317.6704,0.2867171,269.8646,0.08114573,0,4.199999,0,0.4
89.5449,-311.176,2.915733,317.6704,0.2867162,269.8648,0.08114276,0,4.199999,0,0.4
89.65872,-311.1759,2.915722,317.6704,0.2867132,269.8651,0.08114707,0,4.199999,0,0.4
89.77132,-311.1759,2.915722,317.6704,0.2867212,269.8653,0.08114466,0,4.199999,0,0.4
89.88126,-311.1759,2.915732,317.6704,0.2867143,269.8657,0.08114563,0,4.199999,0,0.4
89.98375,-311.176,2.915739,317.6704,0.2867207,269.8661,0.08114267,0,4.199999,0,0.4
