TimeSinceStart,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ
87.69357,-310.7476,3.193405,317.6841,356.1609,270.4755,355.1821
87.79935,-310.7515,3.190628,317.6874,358.1882,270.6062,355.3318
87.90408,-310.7568,3.189289,317.6913,359.3835,269.4762,354.9321
88.00928,-310.7577,3.190614,317.6887,359.0302,265.5209,353.3447
88.11458,-310.7565,3.192963,317.6835,357.0637,261.6797,352.2201
88.21743,-310.7488,3.206699,317.6754,350.6848,255.9879,351.2301
88.33012,-310.7353,3.213619,317.6723,346.3804,251.8263,351.9808
88.43884,-310.7293,3.211193,317.6697,347.6179,248.8221,352.0468
88.54969,-310.7346,3.204228,317.6695,351.6305,250.9171,351.685
88.66151,-310.7428,3.20388,317.6768,352.7085,259.0819,353.3106
88.77228,-310.7509,3.20284,317.6856,352.9427,265.0124,354.3725
88.88507,-310.757,3.19228,317.6931,358.053,270.268,354.043
88.99487,-310.7632,3.177064,317.7031,5.053805,274.0064,355.2002
89.10539,-310.7717,3.167804,317.7079,8.914637,275.2977,354.9611
89.20962,-310.7836,3.139672,317.7111,19.24302,276.0405,355.8235
89.31753,-310.7985,3.13444,317.7135,20.8824,275.8512,355.1976
89.42781,-310.8066,3.14947,317.7153,13.5174,276.0434,354.6563
89.5449,-310.7936,3.152906,317.7163,13.51103,275.0757,354.4179
89.65872,-310.7804,3.149765,317.72,14.01583,277.7958,355.6957
89.77132,-310.7925,3.159733,317.718,10.61314,278.9346,356.61
89.88126,-310.8095,3.181988,317.7128,358.5647,278.1503,358.7455
89.98375,-310.8195,3.220798,317.7129,344.7462,277.6772,4.055518
90.09669,-310.8157,3.252755,317.712,343.3394,277.3644,7.798948
90.20783,-310.8183,3.281867,317.7141,357.3513,276.3469,11.47578
90.32243,-310.8498,3.287028,317.7228,24.34652,277.5926,9.319508
90.42861,-310.8904,3.240615,317.7346,47.39943,278.1816,7.786676
90.54721,-310.9259,3.151605,317.7417,70.21146,275.4294,2.11605
90.65585,-310.958,3.092438,317.7484,85.97231,270.4352,355.7553
90.75798,-310.9758,3.055338,317.7536,84.84269,104.9845,190.6087
90.85881,-310.9894,3.016156,317.7529,78.70862,102.6635,187.4831
90.96495,-311.0073,2.963283,317.75,69.48916,96.13783,181.6266
91.07957,-311.0202,2.907627,317.7338,58.8289,89.38467,178.0907
91.19681,-311.0277,2.885217,317.7156,50.11416,90.36875,179.3179
91.31681,-311.0456,2.915441,317.6854,61.25676,99.05802,189.7455
91.43482,-311.0587,2.956639,317.6625,64.26925,108.5069,204.5221
91.54857,-311.0739,2.988639,317.6504,58.78151,110.3783,214.2575
91.66601,-311.0836,3.018944,317.6256,57.22069,104.8375,224.1489
91.78601,-311.0947,3.001301,317.5893,47.32495,91.38502,228.7575
91.90601,-311.0995,2.98093,317.5704,43.39022,84.24374,226.9691
92.02601,-311.1018,2.966721,317.5558,39.83075,81.82662,231.015
92.14601,-311.1023,2.974618,317.5448,41.50397,79.96062,232.1065
92.26601,-311.1008,2.970196,317.5341,44.00443,75.9203,228.7922
92.38601,-311.0904,2.972417,317.5257,51.04811,73.28672,222.712
92.50601,-311.0783,2.959102,317.5454,50.78229,78.94041,219.7607
92.6257,-311.0689,2.925073,317.5845,52.35282,76.98048,205.7157
92.7457,-311.0634,2.911726,317.6141,65.27247,61.23005,177.9501
92.86483,-311.0587,2.909256,317.625,74.10591,50.74644,164.7752
92.97646,-311.0545,2.914227,317.6057,71.42139,40.37744,164.7304
93.08585,-311.0462,2.921372,317.5836,65.16113,28.36719,156.2095
93.19637,-311.0351,2.916517,317.5676,56.23294,26.6529,160.7885
93.30766,-311.0086,2.921244,317.558,55.10353,15.32061,157.0236
93.42011,-310.9875,2.933626,317.5745,61.05248,20.77168,156.4983
93.53294,-310.9767,2.940522,317.597,70.12383,23.653,155.3572
93.64496,-310.9928,2.93128,317.5769,72.63086,15.92269,137.7597
93.75233,-311.0156,2.911726,317.5446,67.08283,334.6264,89.77452
93.85458,-311.0247,2.89011,317.5153,54.0605,320.8402,69.48151
93.95784,-311.045,2.876905,317.4965,35.27685,318.2783,71.20813
94.06166,-311.0685,2.884216,317.4686,31.33915,331.3267,96.74635
94.16559,-311.0851,2.874043,317.4522,21.18014,338.4391,108.8323
94.27096,-311.1079,2.879035,317.4414,18.11514,338.8322,106.1957
94.37796,-311.123,2.889972,317.4238,14.68745,343.0475,105.2622
94.48521,-311.1462,2.894557,317.3942,13.93148,354.015,115.4027
94.59319,-311.1642,2.881114,317.3414,15.12821,4.180905,120.0571
94.69798,-311.1757,2.888229,317.2934,24.8657,3.852262,116.1322
94.80058,-311.1754,2.908844,317.2301,27.25149,1.082179,110.2843
94.90359,-311.1649,2.924744,317.1662,27.28041,351.5794,110.3486
95.00847,-311.1292,2.952388,317.0756,31.93774,336.5066,112.6585
95.11488,-311.0858,2.991974,316.9952,32.23296,325.5502,116.3434
95.22051,-311.0199,3.035811,316.9117,28.49669,313.9452,124.1226
95.32633,-310.9555,3.059867,316.854,30.73637,300.0851,120.6258
95.42886,-310.8767,3.063212,316.8061,33.5303,288.1796,111.3277
95.54158,-310.8212,3.05787,316.7773,34.82338,281.3055,115.5105
95.64785,-310.7945,3.052831,316.7657,35.77528,274.8839,120.2986
95.74861,-310.768,3.045701,316.7615,36.24189,264.995,118.7197
95.86001,-310.7411,3.039499,316.7576,34.72896,261.213,123.5261
95.97182,-310.7125,3.050058,316.7432,35.68404,255.4489,119.4203
96.0821,-310.683,3.065115,316.7263,37.37788,250.1212,116.1737
96.19337,-310.665,3.065595,316.7088,38.22938,245.4412,116.6182
96.30459,-310.6525,3.053242,316.6947,40.12972,241.4132,120.9257
96.41534,-310.6418,3.040927,316.6823,43.25095,231.4233,118.7209
96.52683,-310.6342,3.03531,316.664,43.13407,222.1735,127.3852
96.63767,-310.6316,3.050224,316.6414,43.17005,214.754,140.0792
96.74859,-310.6247,3.076181,316.6206,38.49324,206.1909,136.5913
96.85997,-310.6119,3.099435,316.6133,36.30485,197.5802,128.0305
96.96573,-310.5938,3.108373,316.6169,37.78389,190.361,116.2976
97.07652,-310.5677,3.104084,316.6374,37.74372,185.9817,113.8147
97.18968,-310.5305,3.090205,316.6684,36.27473,187.235,120.3749
97.29227,-310.4781,3.071329,316.6969,40.36752,185.0731,121.9019
97.39705,-310.4128,3.065808,316.7307,41.14694,181.2519,118.8845
97.51352,-310.3426,3.066637,316.7654,37.25443,176.2415,116.1766
97.62356,-310.2745,3.0612,316.7912,35.59176,174.6913,121.8232
97.73581,-310.2089,3.032252,316.7999,39.57496,172.9077,124.2059
97.84906,-310.1616,3.012591,316.791,48.70977,167.4161,116.9326
97.95707,-310.1277,3.017191,316.769,47.28938,165.0361,113.7903
98.06429,-310.0992,3.040732,316.7348,44.15931,166.6899,118.5028
98.17255,-310.0544,3.072192,316.6858,38.55334,171.0457,120.1139
98.28942,-310.008,3.111952,316.6583,34.31119,174.867,114.4552
98.40914,-309.9675,3.136507,316.6574,31.79916,180.3642,106.1563
98.51371,-309.9416,3.136472,316.6728,32.57297,184.9347,103.1021
98.61921,-309.9182,3.123338,316.6878,35.67961,185.6127,100.4458
98.72872,-309.8959,3.111723,316.7074,38.14752,193.2197,111.7247
98.83405,-309.8735,3.099823,316.7305,35.34552,192.1879,114.5816
98.94503,-309.8426,3.083271,316.7525,31.20107,186.5621,115.9405
99.04517,-309.8097,3.061907,316.7673,31.6811,185.2662,122.1763
99.15602,-309.7747,3.04419,316.7907,35.50681,181.1837,125.9252
99.27373,-309.7445,3.040638,316.817,35.71152,173.3818,121.1728
99.38699,-309.7306,3.040534,316.8394,41.41813,163.2059,109.3656
99.50578,-309.7148,3.0528,316.8627,44.81513,153.572,101.2607
99.62579,-309.6966,3.075361,316.8702,42.39494,147.0404,109.6732
99.74579,-309.6731,3.084469,316.8653,40.60653,142.5798,108.1056
99.86578,-309.6417,3.070346,316.8411,41.79954,149.7746,107.7838
99.98579,-309.6151,3.043763,316.8072,43.84275,164.2063,105.5249
100.1054,-309.6001,3.016808,316.7742,46.93032,180.6122,106.5751
100.2136,-309.6024,2.998804,316.7354,48.40004,199.0194,108.7192
100.319,-309.6204,2.998909,316.6972,48.22833,210.5685,101.9993
100.4253,-309.6594,3.009001,316.6488,48.16284,224.0577,102.5714
100.5367,-309.7173,3.029244,316.6062,46.40763,230.9269,94.96993
100.648,-309.7843,3.059925,316.5685,43.02924,241.5356,97.07682
100.7587,-309.8583,3.097723,316.5287,41.17652,247.6763,92.57815
100.8703,-309.95,3.135096,316.4883,40.3517,252.7856,85.40929
100.9812,-310.0425,3.160394,316.4619,41.80278,256.6264,73.66824
101.0929,-310.1248,3.166882,316.4558,45.49763,266.1378,67.87058
101.1951,-310.181,3.15886,316.4647,51.11494,271.7397,59.67702
101.3038,-310.2306,3.164301,316.4568,53.48104,283.099,61.26248
101.4174,-310.2788,3.167558,316.4508,59.02026,294.6574,63.86023
101.5273,-310.3176,3.177929,316.4473,64.5001,300.641,60.72579
101.6345,-310.3372,3.184058,316.4394,65.80685,302.1068,53.23762
101.7369,-310.3409,3.191446,316.4251,65.45705,307.091,49.824
101.8404,-310.3368,3.206761,316.4036,63.93316,318.6713,49.80968
101.9448,-310.3288,3.233563,316.3955,67.32464,322.8135,44.81334
102.0506,-310.3193,3.254114,316.4034,72.11497,333.7639,46.39565
102.1619,-310.2989,3.26756,316.4277,77.81133,345.8947,48.64205
102.2727,-310.2552,3.288802,316.4418,75.60226,335.9354,33.04725
102.384,-310.2211,3.299158,316.4587,75.1292,344.4397,33.89008
102.4948,-310.1817,3.310516,316.4743,72.46973,349.7002,32.5468
102.606,-310.1379,3.315521,316.4912,71.9009,353.1827,30.00892
102.7176,-310.0981,3.309803,316.5139,72.74802,359.4899,31.09268
102.8318,-310.0569,3.301067,316.5299,75.40372,0.5826145,27.09547
102.9323,-310.0273,3.293686,316.5355,76.33638,359.2945,23.0045
103.0451,-309.9972,3.289429,316.5309,76.84708,6.504729,28.04574
103.1547,-309.9706,3.288641,316.5169,78.0153,12.86843,31.9515
103.2645,-309.9496,3.291002,316.4901,78.74467,12.7456,28.35061
103.3733,-309.9353,3.294006,316.4543,80.91139,8.926227,20.04911
103.4811,-309.9227,3.298612,316.4031,80.29453,9.287118,13.7167
103.5921,-309.9126,3.303961,316.3381,81.33192,359.64,358.3639
103.7029,-309.9035,3.31059,316.2704,83.50082,26.03428,20.17791
103.809,-309.8879,3.320732,316.2141,81.86453,43.37394,34.77688
103.9206,-309.872,3.327649,316.1615,76.63253,55.81078,44.27163
104.0311,-309.8525,3.327362,316.1274,75.992,55.08779,42.03484
104.1432,-309.8372,3.318814,316.1119,78.04548,57.20391,44.29361
104.2542,-309.8247,3.307825,316.1072,77.98407,49.8324,39.61046
104.3653,-309.8105,3.2989,316.1078,79.69112,44.30201,37.28019
104.4772,-309.7942,3.290537,316.1057,78.53374,47.93009,44.33027
104.5875,-309.7754,3.286462,316.102,78.61978,54.82876,51.64655
104.6976,-309.7253,3.240786,316.0394,56.39711,143.9206,148.1334
104.8019,-310.7398,3.252112,317.667,52.67307,255.246,121.2857
104.9042,-310.7504,3.259022,317.6575,44.06545,259.631,125.551
105.0131,-310.7592,3.257982,317.6973,27.15172,291.1732,131.8927
105.1272,-310.7635,3.251702,317.7187,31.44704,309.8377,155.7723
105.2376,-310.7544,3.244316,317.7568,20.82719,321.9042,171.9834
105.3404,-310.7556,3.252579,317.7855,11.29146,322.2219,173.7699
105.4513,-310.7531,3.249984,317.7817,18.45948,311.7354,177.6626
105.5632,-310.7504,3.2473,317.7773,21.06544,315.065,179.6092
105.679,-310.7513,3.250246,317.7846,13.37809,316.3857,182.4056
105.787,-310.7408,3.257162,317.8047,8.285747,329.403,193.9292
105.8938,-310.7345,3.270285,317.8229,356.7735,332.1548,194.4476
106.0017,-310.7388,3.274546,317.8253,0.9662453,332.3078,185.5858
106.1061,-310.7441,3.261051,317.8085,7.498773,325.5545,187.1063
106.2155,-310.746,3.259602,317.8055,10.40045,312.5007,191.039
106.3289,-310.75,3.268363,317.8144,355.0367,317.7244,195.4127
106.4404,-310.761,3.282494,317.8212,351.6149,314.161,191.6059
106.5426,-310.7631,3.286508,317.8231,346.2939,317.6565,192.3977
106.6567,-310.7692,3.294183,317.8242,342.8384,316.3988,186.9249
106.7701,-310.7828,3.299195,317.8156,339.3845,314.5332,169.7638
106.8727,-310.8045,3.307481,317.7904,339.4887,303.7417,146.7896
106.9848,-310.8165,3.316779,317.729,340.0249,273.2292,129.3703
107.0958,-310.7909,3.340548,317.669,336.4034,244.2338,121.7726
107.2066,-310.7479,3.341469,317.6411,343.1961,226.5632,114.8108
107.3185,-310.7136,3.343476,317.6346,340.6677,215.7679,107.1532
107.4295,-310.7141,3.342885,317.6346,339.5225,217.9982,115.4162
107.5402,-310.7099,3.341134,317.6346,341.369,218.1032,117.084
107.6531,-308.6195,3.533878,317.1264,343.7321,156.209,116.8545
107.7696,-308.6312,3.534236,317.141,342.1948,154.8609,118.0153
